question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Yes, histone lysine methylation has implications in medulloblastoma. The context suggests that higher levels of trimethylated H3K27 (H3K27me3) are found in Group 3","Context:  Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels were shown to be higher in Group 3 and 4 tumors compared to WNT and SHH  medulloblastomas, also in tumors without detectable mutations in demethylases.  Here, we report that polycomb genes, required for H3K27 methylation, are consistently upregulated in Group 3 and 4 tumors. These tumors show high  expression of the homeobox transcription factor OTX2. Silencing of OTX2 in D425  medulloblastoma cells resulted in downregulation of polycomb genes such as EZH2,",23179372,"Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which human gene encode for DNA polymerase θ?,"No, the context does not provide information about which human gene encodes for DNA polymerase θ. The context mentions resources related to genes and genomes, but it does not specify which gene encodes for DNA polymerase θ","Context: In addition to maintaining the GenBank® nucleic acid sequence database, the  National Center for Biotechnology Information (NCBI) provides analysis and  retrieval resources for the data in GenBank and other biological data made  available through the NCBI Web site. NCBI resources include Entrez, the Entrez  Programming Utilities, MyNCBI, PubMed, PubMed Central (PMC), Entrez Gene, the  NCBI Taxonomy Browser, BLAST, BLAST Link (BLink), Primer-BLAST, COBALT,  Electronic PCR, OrfFinder, Splign, ProSplign, RefSeq, UniGene, HomoloGene,  ProtEST, dbMHC, dbSNP, dbVar, Epigenomics, Cancer Chromosomes, Entrez Genomes  and related tools, the Map Viewer, Model Maker, Evidence Viewer, Trace Archive, Sequence Read Archive, Retroviral Genotyping Tools, HIV-1/Human Protein  Interaction Database, Gene Expression Omnibus (GEO), Entrez Probe, GENSAT,  Online Mendelian Inheritance in Man (OMIM), Online Mendelian Inheritance in Animals (OMIA), the Molecular Modeling Database (MMDB), the Conserved Domain  Database (CDD), the Conserved Domain Architecture Retrieval Tool (CDART), IBIS,  Biosystems, Peptidome, OMSSA, Protein Clusters and the PubChem suite of small",21097890,DNA polymerase theta (pol θ) is an evolutionarily conserved protein encoded by the POLQ gene in mammalian genomes,"27264557, 28668117"
Which lncRNAS are regulated by SAM68?,"Yes, there are four lncRNAs regulated by SAM68. They are Hotair, Mir155hg, SR-lncRNA-1, and SR-lncRNA-2. These","Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As  expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the  lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation.",29137239,"Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
What is ectopia lentis?,Ectopia lentis (EL) is a condition characterized by the displacement of the eye's lens from its normal position. This displacement can be inherited as an isolated trait or be a symptom of underlying systemic conditions.,"Context:  Ectopia lentis (EL) is a condition that can either herald underlying systemic  conditions, or be isolated. The recent expansion in the genetics of these  conditions has furthered the understanding of the underlying molecular aetiology. It is becoming apparent that novel genes, and in particular the  ADAMTS (a disintegrin and metalloproteinase with thrombospondin motifs) family,  are important in ocular development. The common link in these genes seems to be EL. The clinical management of EL is challenging. In particular, the options for  addressing surgically induced aphakia in the context of an ectopic capsule are  varied. Little evidence exists to direct management of these issues. This review",24406422,Ectopia Lentis is dislocation of the optic lens in the eye.,"25939784, 19200529, 25797933"
Describe RIblast,"No, the context does not provide enough information to describe RIblast. The context mentions Ribonuclease H2 (RNase H2) as a nucleic acid repair enzyme that removes unwanted ribon","Context: Systemic lupus erythematosus (SLE) is a severe autoimmune disease characterized  by the presence of nucleic acid- and protein-targeting autoantibodies and an  aberrant type I IFN expression signature. Aicardi-Goutières syndrome (AGS) is an  autosomal-recessive encephalopathy in children that is characterized by  mutations in numerous nucleic acid repair enzymes and elevated IFN levels.  Phenotypically, patients with AGS and SLE share many similarities. Ribonuclease H2 (RNase H2) is a nucleic acid repair enzyme that removes unwanted  ribonucleotides from DNA. In this issue of the JCI, Günther and colleagues  provide an in-depth investigation of the mechanisms underlying the link between defective removal of ribonucleotides in AGS and SLE, and these findings will  likely serve as a strong springboard to provide novel therapeutic inroads.",25500879,"LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Are piRNAs involved in gene silencing?,"Yes, piRNAs are indeed involved in gene silencing. They function as guardians of the genome, protecting it from invasive transposable elements in the germline by repressing transposons post-transcriptionally and","Context: PIWI-interacting RNAs (piRNAs) are endogenous small noncoding RNAs that act as  guardians of the genome, protecting it from invasive transposable elements in  the germline. Animals lacking piRNA functions show defects in gametogenesis and  exhibit sterility. Their descendants are also predisposed to inheriting  mutations. Thus, the piRNA pathway has evolved to repress transposons  post-transcriptionally and/or transcriptionally. A growing number of studies on  piRNAs have investigated piRNA-mediated gene silencing, including piRNA  biogenesis. However, piRNAs remain the most enigmatic among all of the  silencing-inducing small RNAs because of their complexity and uniqueness. Although piRNAs have been previously suggested to be germline-specific, recent  studies have shown that piRNAs also play crucial roles in nongonadal cells.  Furthermore, piRNAs have also recently been shown to have roles in multigenerational epigenetic phenomena in worms. The purpose of this review is  to highlight new piRNA factors and novel insights in the piRNA world.",23124062,Piwi induces piRNA-guided transcriptional silencing and establishment of a repressive chromatin state. piRNA-guided slicing of transposon transcripts enforces their transcriptional silencing via specifying the nuclear piRNA repertoire. Transcriptional silencing implies a piRNA-mediated formation of repressive chromatin which diminishes the transcriptional capacity of the target locus.,"24178563, 20439430, 25336588, 21775629, 23625890, 21764773, 25842866, 18809914, 20559422, 26279487, 23465540, 20080197, 26302790, 26472911, 23124062, 23392610, 24939875, 23132912, 25313140, 24288375, 17872506"
Give an overview of visualizing genomes with oligopaint FISH probes.,"Yes, Oligopaint FISH (Fluorescence In Situ Hybridization) probes are valuable tools for visualizing specific genomic regions. These probes are single-stranded DNA oligonucleotides,","Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation.",24510436,"Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
What is the minimal genome build?,"No, the context does not provide information about a minimal genome build. Instead, it mentions that a universal minimal genome remains elusive due to various factors such as context-dependency and lack of consensus on essential genes. The text suggests","Context: A central undertaking in synthetic biology (SB) is the quest for the 'minimal  genome'. However, 'minimal sets' of essential genes are strongly  context-dependent and, in all prokaryotic genomes sequenced to date, not a  single protein-coding gene is entirely conserved. Furthermore, a lack of  consensus in the field as to what attributes make a gene truly essential adds  another aspect of variation. Thus, a universal minimal genome remains elusive. Here, as an alternative to defining a minimal genome, we propose that the  concept of gene persistence can be used to classify genes needed for robust  long-term survival. Persistent genes, although not ubiquitous, are conserved in a majority of genomes, tend to be expressed at high levels, and are frequently  located on the leading DNA strand. These criteria impose constraints on genome  organization, and these are important considerations for engineering cells and",23219343,"The identification of the essential genes of bacteria and the minimal genome for the free-living cellular life could provide insights into the origin, evolution, and essence of life forms. The field of Synthetic Biology seeks to apply engineering principles to biology in order to produce novel biological systems. One approach to accomplish this goal is the genome-driven cell engineering approach, which searches for functioning minimal genomes in naturally occurring microorganisms, which can then be used as a template for future systems. Currently a prototypical minimal genome has not been discovered.","21987714, 23420643, 23873957, 26539175, 22916492, 23219343, 21203957"
Which histone marks are deposited by Set7?,"No, the context does not provide information about which histone marks are deposited by Set7.","Context: modified by lysine acetylation (Kac) and lysine crotonylation (Kcr). This  histone mark was initially identified by MS and then validated by chemical and  biochemical methods. Histone Khib shows distinct genomic distributions from  histone Kac or histone Kcr during male germ cell differentiation. Using  chromatin immunoprecipitation sequencing, gene expression analysis and  immunodetection, we show that in male germ cells, H4K8hib is associated with  active gene transcription in meiotic and post-meiotic cells. In addition,  H4K8ac-associated genes are included in and constitute only a subfraction of  H4K8hib-labeled genes. The histone Khib mark is conserved and widely distributed, has high stoichiometry and induces a large structural change. These  findings suggest its critical role on the regulation of chromatin functions.",24681537,Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What is the most common monogenic cause of common variable immunodeficiency (CVID) in Europeans?,"No, the context does not provide information on the most common monogenic cause of CVID in Europeans. The text focuses on a sub-group of CVID patients with similar phenotypes and clinical characteristics, but it does not mention the","Context:  Common variable immunodeficiency (CVID) is a heterogeneous group of diseases.  Our aim was to define sub-groups of CVID patients with similar phenotypes and  clinical characteristics. Using eight-color flow cytometry, we analyzed both B- and T-cell phenotypes in a cohort of 88 CVID patients and 48 healthy donors. A  hierarchical clustering of probability binning ""bins"" yielded a separate cluster  of 22 CVID patients with an abnormal phenotype. We showed coordinated proportional changes in naïve CD4+ T-cells (decreased), intermediate CD27- CD28+  CD4+ T-cells (increased) and CD21low B-cells (increased) that were stable for  over three years. Moreover, the lymphocytes' immunophenotype in this patient",28054583,Loss-of-function nuclear factor κB subunit 1 (NFKB1) variants are the most common monogenic cause of common variable immunodeficiency in Europeans.,"29477724, 30063981"
