question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,I don't know the answer. The provided context does not mention medulloblastoma.,"Context: domains and throughout the cell cycle. We have studied the nuclear patterns of  histone H3 and H4 acetylation and of H3 methylation in Arabidopsis. A  replication-linked increase of acetylation only occurred at H4 lysine 16 (not  for lysines 5 and 12) and at H3 lysine 18. The last was not observed in other  plants. Strong methylation at H3 lysine 4 was restricted to euchromatin, while  strong methylation at H3 lysine 9 occurred preferentially in heterochromatic  chromocenters of Arabidopsis nuclei. Chromocenter appearance, DNA methylation  and histone modification patterns were similar in nuclei of wild-type and  kryptonite mutant (which lacks H3 lysine 9-specific histone methyltransferase), except that methylation at H3 lysine 9 in heterochromatic chromocenters was  reduced to the same low level as in euchromatin. Thus, a high level of  H3methylK9 is apparently not necessary to maintain chromocenter structure and does not prevent methylation of H3 lysine 4 within Arabidopsis chromocenters, Context:  Histone modification plays important roles in many biological processes such as  development and carcinogenesis. Methylation of histone H3 lysine 4 (H3K4) is  commonly associated with transcriptional activation of genes. H3K4 methylation in mammalian cells is carried out by COMPASS (complex of proteins associated  with Set1)-like complexes that are composed of catalytic subunits such as MLL1  (mixed-lineage leukaemia 1) and multiple regulatory subunits in which WDR5 (WD40 repeat-containing protein 5), RBBP5 (retinoblastoma-binding protein 5), ASH2  (absent, small or homoeotic discs 2) and DPY30 [constituting the WRAD  sub-complex (WDR5-ASH2-RBBP5-DPY30 complex)] are the major ones shared from, Context:  Methylation of DNA in combination with histone modifications establishes an  epigenetic code that ensures the proper control of gene expression. Although DNA  methyltransferases have been shown to interact with histone methyltransferases such as EZH2 (which methylates histone H3 on lysine 27) and G9a (which  methylates histone H3 on lysine 9), the relationship between DNA methylation and  repressive histone marks has not been fully studied. In cancer cells, promoters of genes are often aberrantly methylated. Accordingly, 5-azacytidine (a DNA  demethylating drug) is used for treating patients with myelodysplastic syndrome.  However, no genome-scale studies of the effects of this drug have been reported","12581305, 25706881, 20305384","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,"I don't know the answer. The context only mentions that 174 ncRNAs were differentially expressed during embryoid body differentiation, but it does not specify which ones are regulated by SAM68.","Context: The transcriptional networks that regulate embryonic stem (ES) cell pluripotency  and lineage specification are the subject of considerable attention. To date  such studies have focused almost exclusively on protein-coding transcripts.  However, recent transcriptome analyses show that the mammalian genome contains  thousands of long noncoding RNAs (ncRNAs), many of which appear to be expressed  in a developmentally regulated manner. The functions of these remain untested. To identify ncRNAs involved in ES cell biology, we used a custom-designed  microarray to examine the expression profiles of mouse ES cells differentiating  as embryoid bodies (EBs) over a 16-d time course. We identified 945 ncRNAs expressed during EB differentiation, of which 174 were differentially expressed,  many correlating with pluripotency or specific differentiation events. Candidate  ncRNAs were identified for further characterization by an integrated examination, Context: Non-coding RNAs (ncRNAs) are key players in variety of biogenesis and biological  functions. Their aberrant expression has been implicated in disease progression.  NcRNAs can be divided into short ncRNAs whose subtypes are mainly microRNA  (miRNA), long non-coding RNA (lncRNA) and circular RNA (circRNA). They are  involved in cellular processes, including gene regulation, development and  disease. The retina is a remarkably sophisticated instrument with interconnected  cell types and is the primary target of many genetic diseases. In addition, in  terms of retinal dyshomeostasis and inflammation, ncRNAs seems to play critical  roles in many retinal diseases. Here, we provide an overview of ncRNAs in developing retina. We also review how does these ncRNAs function in various  retinal diseases including animal and human models. These data indicate that  ncRNAs regulate cellular processes including cell proliferation, differentiation, apoptosis and contribute to initiation and progression of  retinal diseases, Context:  The transcriptional networks that regulate embryonic stem (ES) cell pluripotency  and lineage specification are the subject of considerable attention. To date  such studies have focused almost exclusively on protein-coding transcripts. However, recent transcriptome analyses show that the mammalian genome contains  thousands of long noncoding RNAs (ncRNAs), many of which appear to be expressed  in a developmentally regulated manner. The functions of these remain untested. To identify ncRNAs involved in ES cell biology, we used a custom-designed  microarray to examine the expression profiles of mouse ES cells differentiating  as embryoid bodies (EBs) over a 16-d time course. We identified 945 ncRNAs","18562676, 32519377, 18562676","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. It discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model.,"Context: indispensable technique. However, the high computational costs of existing  RNA-RNA interaction prediction tools prevent their application to large-scale  lncRNA datasets. RESULTS: Here, we present 'RIblast', an ultrafast RNA-RNA interaction prediction  method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online, Context: It is thought that during latent infection, Mycobacterium tuberculosis bacilli  are retained within granulomas in a low-oxygen environment. The dormancy  survival (Dos) regulon, regulated by the response regulator DosR, appears to be  essential for hypoxic survival in M. tuberculosis, but it is not known how the  regulon promotes survival. Here we report that mycobacteria, in contrast to  enteric bacteria, do not form higher-order structures (e.g. ribosomal dimers) upon entry into stasis. Instead, ribosomes are stabilized in the associated form  (70S). Using a strategy incorporating microfluidic, proteomic, and ribosomal  profiling techniques to elucidate the fate of mycobacterial ribosomes during hypoxic stasis, we show that the dormancy regulator DosR is required for optimal  ribosome stabilization. We present evidence that the majority of this effect is  mediated by the DosR-regulated protein MSMEG_3935 (a S30AE domain protein),, Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available  at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online","28459942, 22544737, 28459942","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"GMOL is a desktop application designed to effectively visualize genome structures using oligopaint FISH probes, allowing researchers to scale between six separate levels within the genome and retrieve corresponding genome information. This tool can aid in highlighting structural relationships that may not be obvious","Context:  It has been shown that genome spatial structures largely affect both genome  activity and DNA function. Knowing this, many researchers are currently  attempting to accurately model genome structures. Despite these increased efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious when examining the sequence information alone. Here we present a desktop  application, known as GMOL, designed to effectively visualize genome structures  so that researchers may better analyze genomic data. GMOL was developed based, Context: It has been shown that genome spatial structures largely affect both genome  activity and DNA function. Knowing this, many researchers are currently  attempting to accurately model genome structures. Despite these increased  efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious when examining the sequence information alone. Here we present a desktop  application, known as GMOL, designed to effectively visualize genome structures  so that researchers may better analyze genomic data. GMOL was developed based upon our multi-scale approach that allows a user to scale between six separate  levels within the genome. With GMOL, a user can choose any unit at any scale and  scale it up or down to visualize its structure and retrieve corresponding genome, Context: It has been shown that genome spatial structures largely affect both genome  activity and DNA function. Knowing this, many researchers are currently  attempting to accurately model genome structures. Despite these increased  efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious when examining the sequence information alone. Here we present a desktop  application, known as GMOL, designed to effectively visualize genome structures  so that researchers may better analyze genomic data. GMOL was developed based upon our multi-scale approach that allows a user to scale between six separate  levels within the genome. With GMOL, a user can choose any unit at any scale and  scale it up or down to visualize its structure and retrieve corresponding genome","26868282, 26868282, 26868282","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,The SET7/9 methyltransferase deposits H3K4me1 and H3K4me3 histone marks.,"Context: Histone posttranslational modifications are among the epigenetic mechanisms that  modulate chromatin structure and gene transcription. Histone methylation and  demethylation are dynamic processes controlled respectively by histone  methyltransferases (HMTs) and demethylases (HDMs). Several HMTs and HDMs have  been implicated in cancer, inflammation, and diabetes, making them attractive  targets for drug therapy. Hence, the discovery of small-molecule modulators for  these two enzyme classes has drawn significant attention from the pharmaceutical  industry. Herein, the authors describe the development and optimization of  homogeneous LANCE Ultra and AlphaLISA antibody-based assays for measuring the catalytic activity of two epigenetic enzymes acting on lysine 4 of histone H3:  SET7/9 methyltransferase and LSD1 demethylase. Both the SET7/9 and LSD1 assays  were designed as signal-increase assays using biotinylated peptides derived from the N-terminus of histone H3. In addition, the SET7/9 assay was demonstrated  using full-length histone H3 protein as substrate in the AlphaLISA format.  Optimized assays in 384-well plates are robust (Z' factors ≥0.7) and sensitive,, Context: The H3K9me3 histone modification is often found at promoter regions, where it  functions to repress transcription. However, we have previously shown that 3'  exons of zinc finger genes (ZNFs) are marked by high levels of H3K9me3. We have  now further investigated this unusual location for H3K9me3 in ZNF genes. Neither  bioinformatic nor experimental approaches support the hypothesis that the 3'  exons of ZNFs are promoters. We further characterized the histone modifications at the 3' ZNF exons and found that these regions also contain H3K36me3, a mark  of transcriptional elongation. A genome-wide analysis of ChIP-seq data revealed  that ZNFs constitute the majority of genes that have high levels of both H3K9me3 and H3K36me3. These results suggested the possibility that the ZNF genes may be  imprinted, with one allele transcribed and one allele repressed. To test the  hypothesis that the contradictory modifications are due to imprinting, we used a, Context: Histone posttranslational modifications are among the epigenetic mechanisms that  modulate chromatin structure and gene transcription. Histone methylation and  demethylation are dynamic processes controlled respectively by histone  methyltransferases (HMTs) and demethylases (HDMs). Several HMTs and HDMs have  been implicated in cancer, inflammation, and diabetes, making them attractive  targets for drug therapy. Hence, the discovery of small-molecule modulators for these two enzyme classes has drawn significant attention from the pharmaceutical  industry. Herein, the authors describe the development and optimization of  homogeneous LANCE Ultra and AlphaLISA antibody-based assays for measuring the catalytic activity of two epigenetic enzymes acting on lysine 4 of histone H3:  SET7/9 methyltransferase and LSD1 demethylase. Both the SET7/9 and LSD1 assays  were designed as signal-increase assays using biotinylated peptides derived from","21940714, 21347206, 21940714",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,I don't know the answer.,"Context: Unlike ubiquitination, which targets proteins for degradation, sumoylation  modulates protein-protein interactions of target proteins. Although there are  multiple E2 enzymes required for ubiquitination, there is only one  E2-conjugating enzyme for sumoylation, which is Ubc9. In line with increasing  evidence that sumoylation plays an important role in tumorigenesis, we recently  demonstrated that Ubc9 is expressed at high levels in advanced melanomas and  that blocking expression of Ubc9 sensitizes melanomas to the cytotoxic effects  of chemotherapeutic drugs. To determine whether and to what extent Ubc9 is  expressed in other malignancies and their normal tissue counterparts, we undertook a detailed analysis of colon, lung, prostate, and breast cancer tissue  microarrays. The findings, presented here, document that in primary colon and  prostate cancer, Ubc9 expression is increased compared with their normal tissue counterparts, whereas in metastatic breast, prostate, and lung cancer, it is  decreased in comparison with their corresponding normal and primary  adenocarcinoma tissues. We also provide evidence that Ubc9 expression correlates, Context: cancer tissues, and that miR-29s directly target both DNMT3A and -3B. The  enforced expression of miR-29s in lung cancer cell lines restores normal  patterns of DNA methylation, induces reexpression of methylation-silenced tumor  suppressor genes, such as FHIT and WWOX, and inhibits tumorigenicity in vitro  and in vivo. These findings support a role of miR-29s in epigenetic  normalization of NSCLC, providing a rationale for the development of miRNA-based  strategies for the treatment of lung cancer, Context: Unlike ubiquitination, which targets proteins for degradation, sumoylation  modulates protein-protein interactions of target proteins. Although there are  multiple E2 enzymes required for ubiquitination, there is only one  E2-conjugating enzyme for sumoylation, which is Ubc9. In line with increasing  evidence that sumoylation plays an important role in tumorigenesis, we recently  demonstrated that Ubc9 is expressed at high levels in advanced melanomas and that blocking expression of Ubc9 sensitizes melanomas to the cytotoxic effects  of chemotherapeutic drugs. To determine whether and to what extent Ubc9 is  expressed in other malignancies and their normal tissue counterparts, we undertook a detailed analysis of colon, lung, prostate, and breast cancer tissue  microarrays. The findings, presented here, document that in primary colon and  prostate cancer, Ubc9 expression is increased compared with their normal tissue","20561671, 17890317, 20561671","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels. This results in elevated fetal hemoglobin (HbF) levels.","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin  (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB, Context: data. Queries can be formulated based on fields in the database. Tables of  common categories of variants, such as all those involving the alpha1-globin  gene (HBA1) or all those that result in high oxygen affinity, are maintained by  automated queries on the database. Users can formulate more precise queries,  such as identifying ""all beta-globin variants associated with instability and  found in Scottish populations."" This new database should be useful for clinical  diagnosis as well as in fundamental studies of hemoglobin biochemistry, globin  gene regulation, and human sequence variation at these loci, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin  (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB  intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB intergenic polymorphisms with human erythroid traits and HbF levels. Our results  further designate MYB as a target for therapeutic induction of HbF to ameliorate  sickle cell and β-thalassemia disease severity","24614105, 11857738, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,"Yes. The checkpoint inhibitors offer an effective alternative for patients with bladder cancer, and avelumab has positive results for this indication.","Context: Intravesical immunotherapy with bacille Calmette-Guérin (BCG) vaccine is the  main treatment for non-muscle-invasive bladder cancer (NMIBC), with proven  effects on reducing recurrence, progression, and death from NMIBC. However, it  is not effective in all patients, and recurrence after adequate BCG therapy can  frequently lead to progression to more life-threatening disease. This  point-counterpoint review considers how to treat a healthy 60-yr-old patient  with T1 high-grade NMIBC fitting the new definition of BCG-unresponsive disease,  that is, persistent high-grade disease at 6-12mo, despite an adequate course of  induction and maintenance with BCG. PATIENT SUMMARY: When T1 high-grade non-muscle-invasive bladder cancer is persistent or recurs shortly after a full  course of bacille Calmette-Guérin (BCG) plus maintenance, further BCG is not  likely to work; this meets the new definition of a ""BCG unresponsive"" disease. For this situation, the safest (curative) option is removal of the bladder. If  that is not an accepted alternative, then a clinical trial or combination  intravesical chemotherapy or hyperchemotherapy may be another option, Context: cancers. Importantly, hypermethylation was detected in the urine DNA of 90%  (18/20) superficial tumors with negative or atypia cytology. CONCLUSIONS: Hypermethylation of E-cadherin, p14 or RASSF1A in urine sediment  DNA is a potential biomarker for detecting superficial, low grade cancer.  Besides, hypermethylation of these 3 genes is a valuable adjunct diagnostic  marker to urine cytology, which can enhance the diagnostic accuracy and  follow-up treatment of bladder cancer patients, Context: attenuated bacterial Bacillus Calmette-Guérin vaccine, which has been the  standard of care non-muscle-invasive bladder cancer since 1990. Modern  immunotherapy has focused on inhibitors of checkpoint proteins, which are  molecules that impede immune function, thereby allowing tumor cells to grow and  proliferate unregulated. Several checkpoint targets (programmed death ligand-1  [PD-L1] programmed cell death protien-1 [PD-1], and cytotoxic T-lymphocyte  associated protein 4 [CTLA4]) have received the most attention in the treatment  of bladder cancer, and have inhibitor agents either approved or in late-stage  development. This review describes the most recent data on agents that inhibit PD-L1, found on the surface of tumor cells, and PD-1 found on activated T and B  cells and macrophages. Atezolizumab is the only member of this class currently  approved for the treatment of bladder cancer, but nivolumab, pembrolizumab, durvalumab, and avelumab all have positive results for this indication, and  approvals are anticipated in the near future. The checkpoint inhibitors offer an  effective alternative for patients for whom previously there were few options","31307960, 19181545, 28214651","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,I don't know the answer. The provided context does not mention HER-2 or its protein family.,"Context: It is a worthy goal to completely characterize all human proteins in terms of  their domains. Here, using the Pfam database, we asked how far we have  progressed in this endeavour. Ninety per cent of proteins in the human proteome  matched at least one of 5494 manually curated Pfam-A families. In contrast,  human residue coverage by Pfam-A families was <45%, with 9418 automatically  generated Pfam-B families adding a further 10%. Even after excluding predicted signal peptide regions and short regions (<50 consecutive residues) unlikely to  harbour new families, for ∼38% of the human protein residues, there was no  information in Pfam about conservation and evolutionary relationship with other protein regions. This uncovered portion of the human proteome was found to be  distributed over almost 25 000 distinct protein regions. Comparison with  proteins in the UniProtKB database suggested that the human regions that, Context:  The locus control region of the beta-globin cluster contains five DNase I  hypersensitive sites (5'HS1-5) required for locus activation. 5'HS3 contains six  G-rich motifs that are essential for its activity. Members of a protein family, characterized by three zinc fingers highly homologous to those found in  transcription factor Sp1, interact with these motifs. Because point mutagenesis  cannot distinguish between family members, it is not known which protein activates 5'HS3. We show that the function of such closely related proteins can  be distinguished in vivo by matching point mutations in 5'HS3 with amino acid  changes in the zinc fingers of Sp1 and EKLF. Testing their activity in, Context: It is a worthy goal to completely characterize all human proteins in terms of  their domains. Here, using the Pfam database, we asked how far we have  progressed in this endeavour. Ninety per cent of proteins in the human proteome  matched at least one of 5494 manually curated Pfam-A families. In contrast,  human residue coverage by Pfam-A families was <45%, with 9418 automatically  generated Pfam-B families adding a further 10%. Even after excluding predicted  signal peptide regions and short regions (<50 consecutive residues) unlikely to  harbour new families, for ∼38% of the human protein residues, there was no  information in Pfam about conservation and evolutionary relationship with other protein regions. This uncovered portion of the human proteome was found to be  distributed over almost 25 000 distinct protein regions. Comparison with  proteins in the UniProtKB database suggested that the human regions that exhibited similarity to thousands of other sequences were often either divergent  elements or N- or C-terminal extensions of existing families. Thirty-four per  cent of regions, on the other hand, matched fewer than 100 sequences in","23603847, 9744863, 23603847",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,Lundbeck Seattle BioPharmaceuticals.,"Context:  Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context:  TNF blockers have been available to treat various inflammatory disorders since  more than a decade. T cells and macrophages mainly express TNF and activate many  cells through two types of receptors. Pharmaceutical companies developed two types of TNF blockers: soluble receptors and monoclonal antibodies.  Understanding of differences of structure and function can explain divergence of  efficacy or side effects. Etanercept has the best retention rate in rheumatic diseases, but is less or not effective in granulomatous diseases, such as  inflammatory bowel diseases or uveitis. However, etanercept induces less  tuberculosis infections than anti-TNF blocker monoclonal antibodies, Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the  pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval","32266704, 24611432, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
