question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,Restoration of expression of genes controlling H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro.," Context: determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro. ,  Context: determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro. ,  Context: Additionally, for 14 of the 20 gliomas, 639 genes--including cancer-related  genes and chromatin-modifier genes--were sequenced, and the Infinium  HumanMethylation450K BeadChip was used to examine DNA methylation across the  genome. ,  Context: Additionally, for 14 of the 20 gliomas, 639 genes--including cancer-related  genes and chromatin-modifier genes--were sequenced, and the Infinium  HumanMethylation450K BeadChip was used to examine DNA methylation across the  genome. ","19270706, 19270706, 24285547, 24285547","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,"The role of STAG1/STAG2 proteins in differentiation is not explicitly mentioned. However, it is mentioned that inhibiting STAG1 and STAG2 reduces cell viability, but no information about their specific role in differentiation is provided."," Context: with inactivating alterations of STAG2. ,  Context: with inactivating alterations of STAG2. ,  Context: We inhibited STAG1 and STAG2 in several cancer cell lines where the two genes  have variable mutation and copy number status. In all cases, we observed that  the simultaneous blocking of STAG1 and STAG2 significantly reduces cell ,  Context: We inhibited STAG1 and STAG2 in several cancer cell lines where the two genes  have variable mutation and copy number status. In all cases, we observed that  the simultaneous blocking of STAG1 and STAG2 significantly reduces cell ","28430577, 28430577, 28430577, 28430577",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,"There is no mention of glioblastoma in the provided context. However, it does mention that long-term use of mobile and cordless phones has a consistent association with glioma (a type of brain tumor)."," Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: higher ORs indicating that the results were unlikely to be explained by recall  or observational bias. This study confirmed previous results of an association  between mobile and cordless phone use and malignant brain tumours. These ,  Context: higher ORs indicating that the results were unlikely to be explained by recall  or observational bias. This study confirmed previous results of an association  between mobile and cordless phone use and malignant brain tumours. These ","24064953, 24064953, 24064953, 24064953","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,The No Promoter Left Behind (NPLB) method is applicable on Mac OSX/Linux operating systems.," Context: also at https://github.com/computationalBiology/NPLB/ (Mac OSX/Linux). CONTACT: l.narlikar@ncl.res.in SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online. ,  Context: also at https://github.com/computationalBiology/NPLB/ (Mac OSX/Linux). CONTACT: l.narlikar@ncl.res.in SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online. ,  Context: replication, their tight mutants are unable to enter S phase. This is the case  for dpb11-iAID and mcm10-iAID cells after the addition of tetracycline and  auxin. Both the 'Tet-OFF' promoter and the AID system have been shown to work in ,  Context: replication, their tight mutants are unable to enter S phase. This is the case  for dpb11-iAID and mcm10-iAID cells after the addition of tetracycline and  auxin. Both the 'Tet-OFF' promoter and the AID system have been shown to work in ","26530723, 26530723, 26081484, 26081484","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"No, the success rates of the Oncotype Dx Target Test decreased when testing additional biomarkers, suggesting that it may not work well with paraffin-embedded tissues."," Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ,  Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ,  Context: biomarker for 88.4% of the clinical samples. The success rates decreased and  tissue consumption increased with testing of additional biomarkers.  Investigational Oncomine Dx Target Tests were permitted 1 tissue slide each and ,  Context: biomarker for 88.4% of the clinical samples. The success rates decreased and  tissue consumption increased with testing of additional biomarkers.  Investigational Oncomine Dx Target Tests were permitted 1 tissue slide each and ","23074401, 23074401, 30243889, 30243889","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,I am uncertain about which disease of the central nervous system is characterized by the presence of Lewy bodies.," Context: Hirschsprung disease and generalized polymicrogyria, establishing the importance  of KIAA1279 in both enteric and central nervous system development. ,  Context: Hirschsprung disease and generalized polymicrogyria, establishing the importance  of KIAA1279 in both enteric and central nervous system development. ,  Context: amniotic rupture leads to formation of mesodermal fibrous strands that  constrict, entangle, and amputate distal portions of limbs. Etiology is  heterogeneous. Anecdotal cases involving central nervous system abnormalities ,  Context: amniotic rupture leads to formation of mesodermal fibrous strands that  constrict, entangle, and amputate distal portions of limbs. Etiology is  heterogeneous. Anecdotal cases involving central nervous system abnormalities ","15883926, 15883926, 17560504, 17560504",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score can be used for screening Sleep Disordered Breathing (SDB) and Obstructive Sleep Apnea (OSA).," Context: sleep clinical population in Turkey. Not only in moderate to severe SDB but also  in mild SDB, the NoSAS score performed better than the other 3 screening tools. ,  Context: sleep clinical population in Turkey. Not only in moderate to severe SDB but also  in mild SDB, the NoSAS score performed better than the other 3 screening tools. ,  Context: OSA was 0.538 and 0.624, respectively. The sensitivity and specificity of NoSAS  combined with improved Mallampati grading for screening OSA were 0.813 and  0.710, respectively. Conclusion:As a new screening tool, NoSAS questionnaire is ,  Context: OSA was 0.538 and 0.624, respectively. The sensitivity and specificity of NoSAS  combined with improved Mallampati grading for screening OSA were 0.813 and  0.710, respectively. Conclusion:As a new screening tool, NoSAS questionnaire is ","32967411, 32967411, 32842224, 32842224","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,"Marine pufferfish, specifically all species of the genus Takifugu, are associated with tetrodotoxin (TTX)."," Context: Marine pufferfish contain tetrodotoxin (TTX), an extremely potent neurotoxin.  All species of the genus Takifugu accumulate TTX in the liver and ovaries,  although the tissue(s) in which it is localized can differ among species. TTX is ,  Context: Marine pufferfish contain tetrodotoxin (TTX), an extremely potent neurotoxin.  All species of the genus Takifugu accumulate TTX in the liver and ovaries,  although the tissue(s) in which it is localized can differ among species. TTX is ,  Context: Marine organisms, and specially phytoplankton species, are able to produce a  diverse array of toxic compounds that are not yet fully understood in terms of  their main targets and biological function. Toxins such as saxitoxins, ,  Context: Marine organisms, and specially phytoplankton species, are able to produce a  diverse array of toxic compounds that are not yet fully understood in terms of  their main targets and biological function. Toxins such as saxitoxins, ","24279996, 24279996, 20161971, 20161971","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep is typically associated with a local reduction of genetic diversity around the adaptive site."," Context: 0 < h < 1 are similar to co-dominant sweeps with selection strength 2hs.  Moreover, we focus on the case h=0 of a completely recessive beneficial allele.  We find that the length of the sweep, i.e. the time from occurrence until ,  Context: 0 < h < 1 are similar to co-dominant sweeps with selection strength 2hs.  Moreover, we focus on the case h=0 of a completely recessive beneficial allele.  We find that the length of the sweep, i.e. the time from occurrence until ,  Context: Selective sweeps are typically associated with a local reduction of genetic  diversity around the adaptive site. However, selective sweeps can also quickly  carry neutral mutations to observable population frequencies if they arise early ,  Context: Selective sweeps are typically associated with a local reduction of genetic  diversity around the adaptive site. However, selective sweeps can also quickly  carry neutral mutations to observable population frequencies if they arise early ","21076829, 21076829, 22491190, 22491190","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,"mCherry-LC3 fusion protein is used as an autophagosome marker. Additionally, Beclin 1 expression can also be considered a marker for autophagy."," Context: or Beclin 1 expression, suggesting a proviral role of autophagy in JEV  replication. To determine the step of JEV life cycle affected by autophagy, we  used an mCherry-LC3 fusion protein as the autophagosome marker. Little of no ,  Context: or Beclin 1 expression, suggesting a proviral role of autophagy in JEV  replication. To determine the step of JEV life cycle affected by autophagy, we  used an mCherry-LC3 fusion protein as the autophagosome marker. Little of no ,  Context: number of methods for monitoring autophagy are available, and several excellent  protocols have been published in this journal (Klionsky et al., Autophagy  8:445-544, 2012; Tooze et al., Methods Mol Biol 1270:155-165, 2015; Tabata et ,  Context: number of methods for monitoring autophagy are available, and several excellent  protocols have been published in this journal (Klionsky et al., Autophagy  8:445-544, 2012; Tooze et al., Methods Mol Biol 1270:155-165, 2015; Tabata et ","21946213, 21946213, 27812870, 27812870",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
