question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"The implication of histone lysine methylation in medulloblastoma is that it may play a role in the pathogenesis of tumors, specifically in Group 3 and Group 4 medulloblastomas, where frequent mutations in H3"," Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: background of partial methylation in the normal cerebellum. These data therefore  indicate that extensive methylation of RASSF1A, HIC1 and CASP8 are  tumour-specific events in medulloblastoma. Moreover, methylation of these genes ,  Context: concordant methylation phenotype in this disease. We conclude that epigenetic  TSG inactivation is a significant feature of medulloblastoma, and identify  RASSF1A, HIC1 and CASP8 as potentially critical genes in its pathogenesis. ","23179372, 23179372, 14688019, 14688019","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,"The role of STAG1/STAG2 proteins in differentiation is not explicitly stated. However, it is mentioned that STAG3, a germinal cell-specific cohesin subunit, is part of the meiotic cohesin complex responsible"," Context: STAG3, is germinal cell-specific and is a subunit of the meiotic cohesin  complex. To date, the meiosis-specific cohesin complex has been considered to be  responsible for sister chromatid cohesion during meiosis. We studied replacement ,  Context: an emerging tumour suppressor, leads to synthetic dependency of mutated cancer  cells on its paralog STAG1. STAG1 and STAG2 share high sequence identity, encode  mutually exclusive cohesin subunits and retain partially overlapping functions. ,  Context: an emerging tumour suppressor, leads to synthetic dependency of mutated cancer  cells on its paralog STAG1. STAG1 and STAG2 share high sequence identity, encode  mutually exclusive cohesin subunits and retain partially overlapping functions. ,  Context: Two variant cohesin complexes containing SMC1, SMC3, RAD21 and either SA1 (also  known as STAG1) or SA2 (also known as STAG2) are present in all cell types. We  report here their genomic distribution and specific contributions to genome ","12034751, 28430577, 28430577, 29867216",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,"There is no mention of glioblastoma in the provided information. However, there is a mention of glioma, which has an odds ratio (OR) of 1.15 with a 95% confidence interval of [0.53-"," Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: RESULTS: Regular cell phone use was not associated with an increased risk of  neuroma (OR=0,92; 95% confidence interval=[0.53-1.59]), meningioma (OR=0,74; 95%  confidence interval=[0.43-1.28]) or glioma (OR=1.15; 95% confidence ","24064953, 24064953, 24064953, 17851009","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,"The No Promoter Left Behind (NPLB) method is organism-independent, meaning it can be applied to various organisms without relying on known promoter sequences. It characterizes diverse architectures directly from experimentally identified genome-wide Transcription Start Sites (TSS"," Context: (TSS). No Promoter Left Behind (NPLB) is an efficient, organism-independent  method for characterizing such diverse architectures directly from  experimentally identified genome-wide TSSs, without relying on known promoter ,  Context: methods are costly and ineffective, developing efficient and accurate  computational tools to identify promoters are necessary. Although a series of  methods have been proposed for identifying promoters, none of them is able to ,  Context: exhibit poor performance of gene promoter prediction methods on miRNAs. In this  paper, we concentrate on the problem of TSS prediction for miRNAs. The present  study begins with the identification of positive and negative promoter samples ,  Context: promoters. GUS was used for quantitative analysis of promoter function, whereas,  EGFP allowed visual qualitative evaluation. In addition, the GUS and EGFP genes  placed in downstream positions were modified by translational fusion with ","26530723, 33005306, 22499686, 15198202","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"Yes, the Oncotype DX test works with formalin-fixed paraffin-embedded tissues."," Context: oncotype DX and MammaPrint. Current evidence indicates that the oncotype DX test  has the advantages of earlier commercial launch, wide acceptance for payment by  third-party payors in the U.S., ease of use of formalin-fixed paraffin-embedded ,  Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ,  Context: with the risk of distant recurrence or death due to any cause in women with  early breast cancer receiving tamoxifen?What is the predictive value of  Oncotype-DX?Does Oncoytpe-DX recurrence score predict significant benefit in ,  Context: reliable is Oncotype-DX (i.e., how repeatable and reproducible is  Oncotype-DX)?How often does Oncotype-DX fail to give a useable result?What is  the prognostic value of Oncotype-DX?Is Oncotype-DX recurrence score associated ","18515733, 23074401, 23074401, 23074401","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,"Parkinson's disease (PD) is characterized by the presence of Lewy bodies, which are fibrillar neuronal inclusions that contain alpha-synuclein as a primary component."," Context: Parkinson's disease (PD) is one of many neurodegenerative diseases that are  characterized by amyloid fibril formation. Alpha-synuclein is a primary  component of the fibrillar neuronal inclusions, known as Lewy bodies, that are ,  Context: wild-type alpha-synuclein. Similar inclusions are formed if alpha-synuclein  carboxy-terminus is modified by the addition of a V5/6xHistidine epitope tag. By  contrast, overexpression of unmodified alpha-synuclein does not lead to ,  Context: alpha-synuclein (alpha-syn) protein in affected brain regions. These and other  findings suggest that the accumulation of alpha-syn in the brain plays an  important role in the pathogenesis of these diseases. However, more recently it ,  Context: Parkinson's disease and dementia with Lewy bodies are very frequent neurological  disorders of the elderly. Mutations in the alpha-synuclein (alphaSYN) gene cause  Parkinson's disease, often associated with dementia. Neuropathologically these ","11900526, 11440819, 19155272, 19272424",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score is a simple and efficient screening tool for Obstructive Sleep Apnea Syndrome (OSAHS) and sleep-disordered breathing.," Context: CONCLUSIONS: This is the first study assessing the performance of screening  tools for OSAS in MDE. The NoSAS score is a simple and efficient screening tool  for OSAS in this population, and may be a helpful instrument for clinicians. ,  Context: INTERPRETATION: The NoSAS score is a simple, efficient, and easy to implement  score enabling identification of individuals at risk of sleep-disordered  breathing. Because of its high discrimination power, the NoSAS score can help ,  Context: sleep-disordered breathing. The NoSAS score was externally validated in an  independent sleep cohort (EPISONO). We compared its performance to existing  screening scores (STOP-Bang and Berlin scores). ,  Context: SBQ questionnaire have a moderate performance in diagnosing OSAHS. The NoSAS  score is a new screening tool, and it is similar to the SBQ questionnaire, being  also simple and effective. While the SBQ questionnaire is more widely used, it ","29055261, 27321086, 27321086, 29518851","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,"Pufferfish, specifically those of the genus Takifugu, are associated with tetrodotoxin (TTX)."," Context: Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin  found in a number of animal species, including pufferfish. Protection from toxin  tainted food stuffs requires rapid, sensitive, and specific diagnostic tests. An ,  Context: tetrodotoxin, palytoxin, nodularin, okadaic acid, domoic acid, may be produced  in large amounts by dinoflagellates, cyanobacteria, bacteria and diatoms and  accumulate in vectors that transfer the toxin along food chains. These may ,  Context: Marine pufferfish contain tetrodotoxin (TTX), an extremely potent neurotoxin.  All species of the genus Takifugu accumulate TTX in the liver and ovaries,  although the tissue(s) in which it is localized can differ among species. TTX is ,  Context: gutB01) was isolated from the intestine of the puffer fish and was shown to  produce tetrodotoxin (TTX). Based on the Microbial Identification (MIDI) and  16S-23S rDNA internal transcribed spacer (ITS) phylogenetic analysis, the strain ","20411115, 20161971, 24279996, 22163191","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep typically associates with a local reduction of genetic diversity around the adaptive site."," Context: A selective sweep describes the reduction of linked genetic variation due to  strong positive selection. If s is the fitness advantage of a homozygote for the  beneficial allele and h its dominance coefficient, it is usually assumed that ,  Context: Selective sweeps are typically associated with a local reduction of genetic  diversity around the adaptive site. However, selective sweeps can also quickly  carry neutral mutations to observable population frequencies if they arise early ,  Context: BACKGROUND: Adaptive alleles may rise in frequency as a consequence of positive  selection, creating a pattern of decreased variation in the neighboring loci,  known as a selective sweep. When the region containing this pattern is compared ,  Context: novel variation arising from mutations during a sweep, it does not rely on  preexisting variation and can also be applied to loci that lack recombination.  Compared with standard approaches that infer selection coefficients from the ","21076829, 22491190, 25838885, 22491190","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,"LC3 is a marker protein for autophagy. Additionally, GFP-LC3 and GFP-Atg5 are also used to monitor autophagy."," Context: death was assessed by MTT and clonogenic assays. Activation of autophagy was  characterized by monodansylcadaverine, transmission electron microscopy, and  expression of autophagy marker protein LC3. Western blot analysis was used to ,  Context: sections of various patient tissues has become a reliable method for monitoring  autophagy. Here, we introduce protocols for detecting autophagy and  autophagy-associated cell death in HeLa cells by using gene expression assays ,  Context: monitoring autophagy, including the use of GFP-LC3 and GFP-Atg5, are discussed. ,  Context: number of methods for monitoring autophagy are available, and several excellent  protocols have been published in this journal (Klionsky et al., Autophagy  8:445-544, 2012; Tooze et al., Methods Mol Biol 1270:155-165, 2015; Tabata et ","23680031, 28889353, 21175768, 27812870",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
