question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Defective control of the histone code, particularly at H3K9, contributes to medulloblastoma. Additionally, aberrant methylation of H3K27 represents an actionable target for a substantial percentage of medulloblastoma patients"," Context: Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the ,  Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: concordant methylation phenotype in this disease. We conclude that epigenetic  TSG inactivation is a significant feature of medulloblastoma, and identify  RASSF1A, HIC1 and CASP8 as potentially critical genes in its pathogenesis. ,  Context: methyltransferases. In particular, the MLL family of methyltransferases for  histone H3 lysine 4 were mutated in 20% of tumors. CONCLUSION: The NFE2L2-KEAP1 and MLL pathways are recurrently mutated in  multiple cohorts of HCC. ,  Context: many studies indicating that they are significantly involved in tumor  establishment and progression. Histone methyltransferases (HMTs) are a large  group of enzymes that specifically methylate protein lysine and arginine ,  Context: aberrant methylation of H3K27 has recently been targeted for therapy in other  diseases, it represents an actionable target for a substantial percentage of  medulloblastoma patients with aggressive forms of the disease. ","19270706, 23179372, 14688019, 23728943, 23557020, 23184418","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,I don't know the answer.," Context: and what outcome each type of regulation of Notch signaling leads to. We  highlight the role of Notch signaling in proliferation and differentiation of  neural progenitor cells. ,  Context: with inactivating alterations of STAG2. ,  Context: Therefore we suggest that regulated expression of stg mRNA controls the timing  and location of these embryonic cell divisions. ,  Context: Proteases play vital roles in many cellular processes and signaling cascades  through specific limited cleavage of their targets. It is important to identify  what proteins are substrates of proteases and where their cleavage sites are so ,  Context: T-STAG (tissue-specific transcripts and genes) is a resource and web-interface,  designated to analyze tissue/tumor-specific expression patterns in human and  mouse transcriptomes. It integrates our refined prediction of specific ,  Context: cavernous malformation. ","19783418, 28430577, 2702688, 21604127, 15980556, 24333164",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,There was no significant association between glioma (a type of brain tumor that includes glioblastoma) and regular cell phone use.," Context: frequent anatomic location was the frontal lobe. 46.5% of the patients  originated from the low, 25% from the middle and 28.5% from the high  socioeconomic class. There was no significant association between glioma and ,  Context: results were similar for mobile and cordless phones. CONCLUSIONS: Decreased survival of glioma cases with long-term and high  cumulative use of wireless phones was found. A survival disadvantage for ,  Context: RESULTS: Regular cell phone use was not associated with an increased risk of  neuroma (OR=0,92; 95% confidence interval=[0.53-1.59]), meningioma (OR=0,74; 95%  confidence interval=[0.43-1.28]) or glioma (OR=1.15; 95% confidence ,  Context: higher ORs indicating that the results were unlikely to be explained by recall  or observational bias. This study confirmed previous results of an association  between mobile and cordless phone use and malignant brain tumours. These ,  Context: Swedish studies, independent of industry funding, reported numerous findings of  significant increased brain tumor risk from cellphone and cordless phone use. An  analysis of the data from the Interphone studies suggests that either the use of ,  Context: mobile phones was based mainly on the Hardell group of studies from Sweden and  the IARC Interphone study. We give an overview of current epidemiological  evidence for an increased risk for brain tumours including a meta-analysis of ","19494549, 23095687, 17851009, 24064953, 19356911, 23261330","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,"The No Promoter Left Behind (NPLB) method is applicable for plant research, particularly for studying developmental processes that involve cell wall-related and mechanical signaling pathways."," Context: also at https://github.com/computationalBiology/NPLB/ (Mac OSX/Linux). CONTACT: l.narlikar@ncl.res.in SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online. ,  Context: library preparation methods for successful data acquisition by RNA-seq. TRAP  offers an ideal tool for plant research as many developmental processes involve  cell wall-related and mechanical signaling pathways. The use of promoters to ,  Context: replication, their tight mutants are unable to enter S phase. This is the case  for dpb11-iAID and mcm10-iAID cells after the addition of tetracycline and  auxin. Both the 'Tet-OFF' promoter and the AID system have been shown to work in ,  Context: Currently DNA profiling methods only compare a suspect's DNA with DNA left at  the crime scene. When there is no suspect, it would be useful for the police to  be able to predict what the person of interest looks like by analysing the DNA ,  Context: promoters. GUS was used for quantitative analysis of promoter function, whereas,  EGFP allowed visual qualitative evaluation. In addition, the GUS and EGFP genes  placed in downstream positions were modified by translational fusion with ,  Context: some single gene disorders, and a highly accurate screening test for  aneuploidies. In the future it is likely to be used for the diagnosis of an  increasing range of monogenic disorders, and may even be used to profile entire ","26530723, 32478741, 26081484, 18378481, 15198202, 24786470","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"Yes, the Oncotype DX test works with formalin-fixed paraffin-embedded (FPE) primary colon tumor tissue."," Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ,  Context: biomarker for 88.4% of the clinical samples. The success rates decreased and  tissue consumption increased with testing of additional biomarkers.  Investigational Oncomine Dx Target Tests were permitted 1 tissue slide each and ,  Context: BACKGROUND: The Oncotype DX Colon Cancer Assay is a new diagnostic test for  determining the likelihood of recurrence in stage II colon cancer patients after  surgical resection using fixed paraffin embedded (FPE) primary colon tumor ,  Context: oncotype DX and MammaPrint. Current evidence indicates that the oncotype DX test  has the advantages of earlier commercial launch, wide acceptance for payment by  third-party payors in the U.S., ease of use of formalin-fixed paraffin-embedded ,  Context: prevalent. Both assays proved highly sensitive and specific when applied to  clinical specimens, and were applicable to both fresh-frozen and formalin-fixed  paraffin-embedded archival tissues. These assays would serve as a suitable ,  Context: assay requires a fresh-frozen tissue sample, which is not always feasible. The  oncotype DX® genomic assay has also been used to help prognosis estimation and  treatment decisions. It is currently under evaluation in conjunction with the ","23074401, 30243889, 21176237, 18515733, 19430299, 21278441","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,Lewy body disease (LBD)," Context: Parkinson's disease (PD) and related Lewy body diseases are characterized by  deposition of α-synuclein aggregates in both the central nervous system and  peripheral nervous system. Synucleinopathy lesions spread to larger brain areas ,  Context: accompanied by subcortical multisystem degeneration with neuronal loss and  gliosis with or without Alzheimer pathologic state. Lewy bodies also occur in  numerous other disorders, including pure autonomic failure, neuroaxonal ,  Context: Pathological studies have also individualized a new disorder characterized by  the presence of numerous Lewy bodies throughout the cerebral cortex and the  brainstem: Lewy body disease. The clinical syndrome associates dementia, ,  Context: We proposed the term 'Lewy body disease' (LBD) in 1980. Subsequently, we  classified LBD into three types according to the distribution pattern of Lewy  bodies: a brainstem type, a transitional type and a diffuse type. Later, we ,  Context: autonomic failure. In MSA, involvement of the rostral ventrolateral medulla may  be primarily responsible for orthostatic hypotension; involvement in the pontine  micturition area, sacral preganglionic nucleus, and Onuf nucleus is responsible ,  Context: widely distributed Lewy bodies in the central nervous system including the  substantia nigra and locus coeruleus. However, clinical manifestations of AF-LB  are far different from PD in which autonomic dysfunction, if present, is not a ","24465140, 14502650, 1534893, 24597591, 24095115, 2085926",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score can be used for screening of Sleep Disordered Breathing (SDB) and Obstructive Sleep Apnea Syndrome (OSAS).," Context: Lausanne, Switzerland, who had a clinical assessment and polysomnography at  home, to build a clinical score (the NoSAS score) using multiple factor analysis  and logistic regression to identify people likely to have clinically significant ,  Context: is necessary to further evaluate the diagnostic value of NoSAS score. ,  Context: sleep clinical population in Turkey. Not only in moderate to severe SDB but also  in mild SDB, the NoSAS score performed better than the other 3 screening tools. ,  Context: OSA was 0.538 and 0.624, respectively. The sensitivity and specificity of NoSAS  combined with improved Mallampati grading for screening OSA were 0.813 and  0.710, respectively. Conclusion:As a new screening tool, NoSAS questionnaire is ,  Context: CONCLUSIONS: This is the first study assessing the performance of screening  tools for OSAS in MDE. The NoSAS score is a simple and efficient screening tool  for OSAS in this population, and may be a helpful instrument for clinicians. ,  Context: curve (AUC) of 0.707. The NoSAS score performed significantly better than the  STOP (AUC 0.655) and STOP-Bang (AUC 0.704) questionnaires and the ESS (AUC  0.642), and it was at par with the Berlin (AUC 0.697) scores for SDB screening. ","27321086, 29518851, 32967411, 32842224, 29055261, 29394959","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,Puffer fish.," Context: was identified as Raoultella terrigena. The TTX production ability of the strain  was confirmed by mouse bioassay, ELISA and mass spectrometry (MALDI-TOF). Our  results reiterate that the TTX found in puffer fish was likely produced by the ,  Context: Tetrodotoxin is a potent low weight marine toxin found in warm waters,  especially of the Indian and Pacific Oceans. Intoxications are usually linked to  the consumption of the puffer fish, although TTX was already detected in several ,  Context: Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin  found in a number of animal species, including pufferfish. Protection from toxin  tainted food stuffs requires rapid, sensitive, and specific diagnostic tests. An ,  Context: Tetrodotoxin (TTX) is a highly potent neurotoxin that blocks the action  potential by selectively binding to voltage-gated sodium channels (Na(v)). The  skeletal muscle Na(v) (Na(v)1.4) channels in most pufferfish species and certain ,  Context: of 1 microM tetrodotoxin.(ABSTRACT TRUNCATED AT 250 WORDS) ,  Context: tetrodotoxin, palytoxin, nodularin, okadaic acid, domoic acid, may be produced  in large amounts by dinoflagellates, cyanobacteria, bacteria and diatoms and  accumulate in vectors that transfer the toxin along food chains. These may ","22163191, 22690139, 20411115, 21734837, 8026537, 20161971","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep describes the reduction of linked genetic variation due to strong positive selection."," Context: in a sweep and hitchhike with the adaptive allele. We show that the interplay  between mutation and exponential amplification through hitchhiking results in a  characteristic frequency spectrum of the resulting novel haplotype variation ,  Context: A selective sweep describes the reduction of linked genetic variation due to  strong positive selection. If s is the fitness advantage of a homozygote for the  beneficial allele and h its dominance coefficient, it is usually assumed that ,  Context: Positive selection occurs when an allele is favored by natural selection. The  frequency of the favored allele increases in the population and due to genetic  hitchhiking the neighboring linked variation diminishes, creating so-called ,  Context: Organisms can often adapt surprisingly quickly to evolutionary challenges, such  as the application of pesticides or antibiotics, suggesting an abundant supply  of adaptive genetic variation. In these situations, adaptation should commonly ,  Context: BACKGROUND: Adaptive alleles may rise in frequency as a consequence of positive  selection, creating a pattern of decreased variation in the neighboring loci,  known as a selective sweep. When the region containing this pattern is compared ,  Context: naturally occurring recombination events allowed the establishment of haplotype  diversity after the sweep. However, recombination did not have sufficient time  to erase the signal of the selective sweep. ","22491190, 21076829, 28405579, 24075201, 25838885, 18346126","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,MDC staining and GFP-LC3 relocalization are used to detect autophagy.," Context: p62/SQSTM1, NDP52, Atg32, Parkin, and Nix/BNIP3L. ,  Context: Radiosensitivity was analysed using colony formation assays. Western blotting  and co-immunoprecipitation were implemented to detect protein expression and  interaction. MDC staining and GFP-LC3 relocalization were used to detect  autophagy. ,  Context: mechanism, it can mediate programmed cell death in several conditions.  Autophagy-related genes (ATGs) regulate the autophagy and also control the  crosstalk with autophagy-associated cell death and apoptosis in some condition. ,  Context: responses to viral and bacterial infections. Some viruses encode virulence  factors for blocking autophagy, whereas others utilize some autophagy components  for their intracellular growth or cellular budding. The ""core"" autophagy-related ,  Context: shown by enhanced formation of autophagosomes and its component LC3-II after  hypoxia-reoxygenation or ischaemia-reperfusion. The autophagy was attenuated  with the higher dose of resveratrol. The induction of autophagy was correlated ,  Context: BACKGROUND: Autophagy induction can increase or decrease anticancer drug  efficacy. Anticancer drug-induced autophagy induction is poorly characterized in  osteosarcoma (OS). In this study, we investigated the impact of autophagy ","20116986, 26269117, 28889353, 21175768, 19959541, 24160177",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
