question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Histone modifications, including histone lysine methylation, contribute to changes in gene expression."," Context: critical genes in its development, we profiled the promoter methylation status  of 11 candidate tumour-suppressor genes (TSGs; p14(ARF), p15(INK4b), p16(INK4a),  CASP8, HIC1, EDNRB, TIMP3, TP73, TSLC1, RIZ1 and RASSF1A) in medulloblastoma ,  Context: known tumor suppressor genes (TSG), most not previously implicated in  medulloblastoma. Notably, we identified previously unknown amplifications and  homozygous deletions, including recurrent, mutually exclusive, highly focal ,  Context: contributing to changes in gene expression. Epigenetics involves the interplay  between DNA methylation, histone modifications and expression of non-coding RNAs  in the regulation of gene transcription. We now know that tumour suppressor ,  Context: Epigenetic inactivation of the RASSF1A tumor suppressor gene (TSG) at chromosome  3p21.3 was examined in medulloblastoma, the most common malignant brain tumor of  childhood. Seventy-nine % (27 of 34) of primary tumors and 100% (8 of 8) of ","14688019, 19270706, 17613553, 12384556","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,"The role of STAG1/STAG2 proteins in differentiation is not explicitly stated. However, it is mentioned that CIDEC's role in the differentiation of human adipocytes remains unknown, and there is no direct information about STAG1/ST"," Context: with inactivating alterations of STAG2. ,  Context: Therefore we suggest that regulated expression of stg mRNA controls the timing  and location of these embryonic cell divisions. ,  Context: dynamic regulation than previously thought, such as cell cycle dependent  activation and oscillating gene expression. We discuss here recent advances in  understanding how Notch signaling is regulated in the developing nervous system ,  Context: CIDEC in the differentiation of human adipocytes remain unknown. In the present  study, we found that the expression of CIDEC increased during the  differentiation of fetal adipose tissues, but decreased during the ","28430577, 2702688, 19783418, 20945533",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,"There is no direct mention of an association between cell phone use and glioblastoma in the provided text. However, it does describe a case of a 60-year-old woman with glioblastoma who presented with intermittent unusual behavior (UB)"," Context: higher ORs indicating that the results were unlikely to be explained by recall  or observational bias. This study confirmed previous results of an association  between mobile and cordless phone use and malignant brain tumours. These ,  Context: CONCLUSION: No significant increased risk for glioma, meningioma or neuroma was  observed among cell phone users participating in Interphone. The statistical  power of the study is limited, however. Our results, suggesting the possibility ,  Context: gave a hazard ratio (HR) = 1.1 (95% confidence interval, CI = 0.9-1.2), with >  10-year latency HR = 1.2 (95% CI = 1.002-1.5, p trend = 0.02). For astrocytoma  grade I-II (low-grade), the results were, HR = 0.5 (95% CI = 0.3-0.9) and for ,  Context: describe a 60-year-old woman, affected by a glioblastoma located in the right  frontal region, who presented with intermittent UB of the mobile phone as the  main clinical manifestation of partial complex status epilepticus. Video/EEG ","24064953, 17851009, 23095687, 19126439","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,"The No Promoter Left Behind (NPLB) method is applicable for characterizing diverse architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter sequences. It is an organism-independent method."," Context: (TSS). No Promoter Left Behind (NPLB) is an efficient, organism-independent  method for characterizing such diverse architectures directly from  experimentally identified genome-wide TSSs, without relying on known promoter ,  Context: replication, their tight mutants are unable to enter S phase. This is the case  for dpb11-iAID and mcm10-iAID cells after the addition of tetracycline and  auxin. Both the 'Tet-OFF' promoter and the AID system have been shown to work in ,  Context: used for training ID predictors. RESULTS: Here, we describe the first systematic benchmarking of ID predictors on  the new DisProt dataset. In contrast to previous assessments based on missing ,  Context: library preparation methods for successful data acquisition by RNA-seq. TRAP  offers an ideal tool for plant research as many developmental processes involve  cell wall-related and mechanical signaling pathways. The use of promoters to ","26530723, 26081484, 28968848, 32478741","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"Yes, the Oncotype DX test works with formalin-fixed paraffin-embedded (FFPE) tissues."," Context: formalin-fixed paraffin-embedded (FFPE) tumour blocks that are obtained during  initial surgery (lumpectomy, mastectomy, or core biopsy) of women with early  breast cancer that is newly diagnosed. The panel of 21 genes include genes ,  Context: biomarker for 88.4% of the clinical samples. The success rates decreased and  tissue consumption increased with testing of additional biomarkers.  Investigational Oncomine Dx Target Tests were permitted 1 tissue slide each and ,  Context: oncotype DX and MammaPrint. Current evidence indicates that the oncotype DX test  has the advantages of earlier commercial launch, wide acceptance for payment by  third-party payors in the U.S., ease of use of formalin-fixed paraffin-embedded ,  Context: progesterone receptor (PR), androgen receptor (AR) and Her2/neu in a large  number of cases. We investigated 58 cases of mammary and 23 cases of  extramammary Paget's disease. Formalin-fixed and paraffin-embedded tissues were ","23074401, 30243889, 18515733, 15920545","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,Parkinson's disease is characterized by the presence of Lewy bodies in the substantia nigra.," Context: the hallmark of Parkinson's disease, but in recent years it has emerged that a  small group of rare disorders or rare variants of common degenerative diseases  are also sometimes associated with Lewy bodies in the nervous system. ,  Context: attain the substantia nigra. However, it seems that Braak staging can not  explain difference in severity of autonomic failure between DLB and PD. As a  possibility, in DLB patients with significant autonomic failure, Lewy bodies may ,  Context: We proposed the term 'Lewy body disease' (LBD) in 1980. Subsequently, we  classified LBD into three types according to the distribution pattern of Lewy  bodies: a brainstem type, a transitional type and a diffuse type. Later, we ,  Context: accompanied by subcortical multisystem degeneration with neuronal loss and  gliosis with or without Alzheimer pathologic state. Lewy bodies also occur in  numerous other disorders, including pure autonomic failure, neuroaxonal ","1534893, 24291999, 24597591, 14502650",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score can be used for screening patients with Sleep-Disordered Breathing (SDB).," Context: is necessary to further evaluate the diagnostic value of NoSAS score. ,  Context: sleep-disordered breathing. The NoSAS score was externally validated in an  independent sleep cohort (EPISONO). We compared its performance to existing  screening scores (STOP-Bang and Berlin scores). ,  Context: SDB. To evaluate the clinical utility of the NoSAS score for screening patients  with SDB in China and to compare the predictive value of the NoSAS score with  the Epworth Sleepiness Scale (ESS), we used the STOP-Bang questionnaire and the ,  Context: for an AHI ≥ 15 event/h, respectively. AUC percentages for the NoSAS score,  STOP-Bang questionnaire, Berlin questionnaire, and ESS were 0.740, 0.737, 0.626,  and 0.571 for an AHI ≥ 5 events/h and 0.715, 0.704, 0.574, and 0.621 for an AHI ","29518851, 27321086, 30233849, 32967411","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,Puffer fish and green toadfish are associated with Tetrodotoxin.," Context: associated bacteria and TTX are widely produced amongst a diversity of bacterial  species. ,  Context: Western Japan. Five specimens of green toadfish caught in Kyushu coast, Japan,  were analyzed for toxicity, toxins, and species identification. All five  specimens were toxic by bioassay. Comparing the maximum toxicity in tissues, ,  Context: Thyroid hormones reduce glucose tolerance in humans and animals. This effect is  related to a decrease of glucose-induced insulin secretion following a reduction  of pancreatic beta cell mass due to beta cell loss. The aim of this study was to ,  Context: Tetrodotoxin is a potent low weight marine toxin found in warm waters,  especially of the Indian and Pacific Oceans. Intoxications are usually linked to  the consumption of the puffer fish, although TTX was already detected in several ","22163191, 22028709, 17408701, 22690139","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep does not increase genetic variation. In fact, it reduces diversity in the region of suppressed recombination near the centromere of chromosome 1. However, recombination events can establish haplotype diversity after the sweep."," Context: novel variation arising from mutations during a sweep, it does not rely on  preexisting variation and can also be applied to loci that lack recombination.  Compared with standard approaches that infer selection coefficients from the ,  Context: Organisms can often adapt surprisingly quickly to evolutionary challenges, such  as the application of pesticides or antibiotics, suggesting an abundant supply  of adaptive genetic variation. In these situations, adaptation should commonly ,  Context: reduction of diversity in the region of suppressed recombination near the  centromere of chromosome 1, except in a single population from Russia, in which  the pericentromeric region may have undergone a local selective sweep or ,  Context: naturally occurring recombination events allowed the establishment of haplotype  diversity after the sweep. However, recombination did not have sufficient time  to erase the signal of the selective sweep. ","22491190, 24075201, 16951057, 18346126","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,"HDAC6 and cortactin are involved in autophagosome-lysosome fusion, but they are not reliable biomarkers for autism or autophagy. Marker genes and proteins can be detected using quantitative real-time PCR (qRT-PCR"," Context: Various methods have been used to detect the marker genes and the proteins  involved in these processes. Quantitative real-time PCR (qRT-PCR) method for  monitoring the expression of genes involved in autophagy or autophagic cell ,  Context: responses to viral and bacterial infections. Some viruses encode virulence  factors for blocking autophagy, whereas others utilize some autophagy components  for their intracellular growth or cellular budding. The ""core"" autophagy-related ,  Context: reliable biomarkers for autism. None of them have delivered the holy grail that  represents a reproducible, quantifiable, and sensitive biomarker. Though blood  platelets are mainly known to prevent bleeding, they also play pivotal roles in ,  Context: autophagosome-lysosome fusion by promoting F-actin remodeling in a  cortactin-dependent manner. Remarkably, HDAC6 and cortactin are dispensable for  starvation-induced autophagy. These findings reveal that autophagosomes ","28889353, 21175768, 31624776, 20404488",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
