question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Defective control of histone lysine methylation, particularly at H3K9, contributes to medulloblastoma. Additionally, mutations in histone H3 lysine 27 (H3K27) demethylases suggest a role"," Context: Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the ,  Context: Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the ,  Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro. ,  Context: determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro. ","19270706, 19270706, 23179372, 23179372, 19270706, 19270706","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,"The role of STAG1/STAG2 proteins in differentiation is not explicitly mentioned. However, it is mentioned that they retain partially overlapping functions and are involved in proliferation."," Context: an emerging tumour suppressor, leads to synthetic dependency of mutated cancer  cells on its paralog STAG1. STAG1 and STAG2 share high sequence identity, encode  mutually exclusive cohesin subunits and retain partially overlapping functions. ,  Context: an emerging tumour suppressor, leads to synthetic dependency of mutated cancer  cells on its paralog STAG1. STAG1 and STAG2 share high sequence identity, encode  mutually exclusive cohesin subunits and retain partially overlapping functions. ,  Context: proliferation. We further confirmed the synthetic lethal interaction developing  a vector-free CRISPR system to induce STAG1/STAG2 double gene knockout. We  provide strong evidence that STAG1 is a promising therapeutic target in cancers ,  Context: proliferation. We further confirmed the synthetic lethal interaction developing  a vector-free CRISPR system to induce STAG1/STAG2 double gene knockout. We  provide strong evidence that STAG1 is a promising therapeutic target in cancers ,  Context: cortactin and dynamin that occur at podosomes also is present at TBCs. Here we  explore the prediction that zyxin, a focal adhesion protein known to be present  at podosomes, also is present at apical TBCs. A rabbit polyclonal anti-zyxin ,  Context: cortactin and dynamin that occur at podosomes also is present at TBCs. Here we  explore the prediction that zyxin, a focal adhesion protein known to be present  at podosomes, also is present at apical TBCs. A rabbit polyclonal anti-zyxin ","28430577, 28430577, 28430577, 28430577, 22553491, 22553491",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,There is a decreased survival of glioma cases associated with long-term and high cumulative use of wireless phones.," Context: added to the symptoms described for partial seizures originating from frontal  areas. ,  Context: added to the symptoms described for partial seizures originating from frontal  areas. ,  Context: results were similar for mobile and cordless phones. CONCLUSIONS: Decreased survival of glioma cases with long-term and high  cumulative use of wireless phones was found. A survival disadvantage for ,  Context: results were similar for mobile and cordless phones. CONCLUSIONS: Decreased survival of glioma cases with long-term and high  cumulative use of wireless phones was found. A survival disadvantage for ,  Context: Utilization behavior (UB) consists of reaching out and using objects in the  environment in an automatic manner and out of context. This behavior has been  correlated to frontal lobe dysfunction, especially of the right hemisphere. We ,  Context: Utilization behavior (UB) consists of reaching out and using objects in the  environment in an automatic manner and out of context. This behavior has been  correlated to frontal lobe dysfunction, especially of the right hemisphere. We ","19126439, 19126439, 23095687, 23095687, 19126439, 19126439","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,The No Promoter Left Behind (NPLB) method is applicable on Mac OSX/Linux operating systems.," Context: also at https://github.com/computationalBiology/NPLB/ (Mac OSX/Linux). CONTACT: l.narlikar@ncl.res.in SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online. ,  Context: also at https://github.com/computationalBiology/NPLB/ (Mac OSX/Linux). CONTACT: l.narlikar@ncl.res.in SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online. ,  Context: obligate symptom of these mutations and if the distinct facial phenotype  delineated by Mowat et al. [1998: J Med Genet 35: 617-623] is specific for  ZFHX1B mutations. In order to address these open questions we analyzed the ,  Context: obligate symptom of these mutations and if the distinct facial phenotype  delineated by Mowat et al. [1998: J Med Genet 35: 617-623] is specific for  ZFHX1B mutations. In order to address these open questions we analyzed the ,  Context: Promoters have diverse regulatory architectures and thus activate genes  differently. For example, some have a TATA-box, many others do not. Even the  ones with it can differ in its position relative to the transcription start site ,  Context: Promoters have diverse regulatory architectures and thus activate genes  differently. For example, some have a TATA-box, many others do not. Even the  ones with it can differ in its position relative to the transcription start site ","26530723, 26530723, 11891681, 11891681, 26530723, 26530723","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"Yes, the Oncotype DX Colon Cancer Assay is applicable to formalin-fixed paraffin-embedded archival tissues."," Context: BACKGROUND: The Oncotype DX Colon Cancer Assay is a new diagnostic test for  determining the likelihood of recurrence in stage II colon cancer patients after  surgical resection using fixed paraffin embedded (FPE) primary colon tumor ,  Context: BACKGROUND: The Oncotype DX Colon Cancer Assay is a new diagnostic test for  determining the likelihood of recurrence in stage II colon cancer patients after  surgical resection using fixed paraffin embedded (FPE) primary colon tumor ,  Context: prevalent. Both assays proved highly sensitive and specific when applied to  clinical specimens, and were applicable to both fresh-frozen and formalin-fixed  paraffin-embedded archival tissues. These assays would serve as a suitable ,  Context: prevalent. Both assays proved highly sensitive and specific when applied to  clinical specimens, and were applicable to both fresh-frozen and formalin-fixed  paraffin-embedded archival tissues. These assays would serve as a suitable ,  Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ,  Context: associated with tumour proliferation and invasion, as well as other genes  related to HER-2/neu expression, ER expression, and progesterone receptor (PR)  expression. RESEARCH QUESTIONS: What is the laboratory performance of Oncotype-DX?How ","21176237, 21176237, 19430299, 19430299, 23074401, 23074401","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,Lewy body disease is a disorder characterized by the presence of numerous Lewy bodies throughout the cerebral cortex and the brainstem.," Context: Alpha-synuclein forms the major component of Lewy bodies and Lewy neurites, the  defining neuropathological characteristics of Parkinson's disease and dementia  with Lewy bodies. Here we show that alpha-synuclein is also the major component ,  Context: Alpha-synuclein forms the major component of Lewy bodies and Lewy neurites, the  defining neuropathological characteristics of Parkinson's disease and dementia  with Lewy bodies. Here we show that alpha-synuclein is also the major component ,  Context: Pathological studies have also individualized a new disorder characterized by  the presence of numerous Lewy bodies throughout the cerebral cortex and the  brainstem: Lewy body disease. The clinical syndrome associates dementia, ,  Context: Pathological studies have also individualized a new disorder characterized by  the presence of numerous Lewy bodies throughout the cerebral cortex and the  brainstem: Lewy body disease. The clinical syndrome associates dementia, ,  Context: of the filamentous inclusions of multiple system atrophy which comprises several  neurodegenerative diseases with a shared filamentous pathology in nerve cells  and glial cells. These findings provide an unexpected link between multiple ,  Context: of the filamentous inclusions of multiple system atrophy which comprises several  neurodegenerative diseases with a shared filamentous pathology in nerve cells  and glial cells. These findings provide an unexpected link between multiple ","9726379, 9726379, 1534893, 1534893, 9726379, 9726379",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score is used for screening sleep-disordered breathing (SDB) and Obstructive Sleep Apnea (OSA).," Context: simple and convenient, and has certain screening value to OSA. The improved  Mallampati grading combined with NoSAS questionnaire can obviously improve the  screening sensitivity and specificity of Osa, and has higher application value. ,  Context: simple and convenient, and has certain screening value to OSA. The improved  Mallampati grading combined with NoSAS questionnaire can obviously improve the  screening sensitivity and specificity of Osa, and has higher application value. ,  Context: BACKGROUND: There is a growing number of patients with sleep-disordered  breathing (SDB) referred to sleep clinics. Therefore, a simple but useful  screening tool is urgent. The NoSAS score, containing only five items, has been ,  Context: BACKGROUND: There is a growing number of patients with sleep-disordered  breathing (SDB) referred to sleep clinics. Therefore, a simple but useful  screening tool is urgent. The NoSAS score, containing only five items, has been ,  Context: plotted to evaluate the screening value of NoSAS and improved Mallampati grading  combined with NoSAS for OSA. Result:With the NoSAS score of 8 or 9 as cutoffs  for analysis, the sensitivity for OSA was 0.733 and 0.701; the specificity for ,  Context: plotted to evaluate the screening value of NoSAS and improved Mallampati grading  combined with NoSAS for OSA. Result:With the NoSAS score of 8 or 9 as cutoffs  for analysis, the sensitivity for OSA was 0.733 and 0.701; the specificity for ","32842224, 32842224, 31998424, 31998424, 32842224, 32842224","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,"Takifugu niphobles, a puffer fish species, is associated with Tetrodotoxin."," Context: Puffer fish, Takifugu niphobles, collected from the Hong Kong coastal waters  were screened for tetrodotoxin-producing bacteria. A Gram-negative,  non-acid-fast, non-sporing and rod shaped bacterial strain (designated as ,  Context: Puffer fish, Takifugu niphobles, collected from the Hong Kong coastal waters  were screened for tetrodotoxin-producing bacteria. A Gram-negative,  non-acid-fast, non-sporing and rod shaped bacterial strain (designated as ,  Context: Tetrodotoxin is a potent low weight marine toxin found in warm waters,  especially of the Indian and Pacific Oceans. Intoxications are usually linked to  the consumption of the puffer fish, although TTX was already detected in several ,  Context: Tetrodotoxin is a potent low weight marine toxin found in warm waters,  especially of the Indian and Pacific Oceans. Intoxications are usually linked to  the consumption of the puffer fish, although TTX was already detected in several ,  Context: was identified as Raoultella terrigena. The TTX production ability of the strain  was confirmed by mouse bioassay, ELISA and mass spectrometry (MALDI-TOF). Our  results reiterate that the TTX found in puffer fish was likely produced by the ,  Context: was identified as Raoultella terrigena. The TTX production ability of the strain  was confirmed by mouse bioassay, ELISA and mass spectrometry (MALDI-TOF). Our  results reiterate that the TTX found in puffer fish was likely produced by the ","22163191, 22163191, 22690139, 22690139, 22163191, 22163191","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep is typically associated with a local reduction of genetic diversity around the adaptive site."," Context: that depends only on the ratio of the mutation rate and the selection  coefficient of the sweep. On the basis of this result, we develop an estimator  for the selection coefficient driving a sweep. Since this estimator utilizes the ,  Context: that depends only on the ratio of the mutation rate and the selection  coefficient of the sweep. On the basis of this result, we develop an estimator  for the selection coefficient driving a sweep. Since this estimator utilizes the ,  Context: Selective sweeps are typically associated with a local reduction of genetic  diversity around the adaptive site. However, selective sweeps can also quickly  carry neutral mutations to observable population frequencies if they arise early ,  Context: Selective sweeps are typically associated with a local reduction of genetic  diversity around the adaptive site. However, selective sweeps can also quickly  carry neutral mutations to observable population frequencies if they arise early ,  Context: demographic process that reduced variability. We discuss various possibilities  that might explain why nucleotide diversity in most A. lyrata populations is not  related to recombination rate, including genic recombination hotspots, and low ,  Context: demographic process that reduced variability. We discuss various possibilities  that might explain why nucleotide diversity in most A. lyrata populations is not  related to recombination rate, including genic recombination hotspots, and low ","22491190, 22491190, 22491190, 22491190, 16951057, 16951057","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,Markers for autophagy include Aβ and tau proteins. Autophagy is also associated with lysosome-dependent processes.," Context: ultra-structural heart development; post-natal, adaptive changes appear capable  of ensuring until adulthood a new pathophysiological equilibrium. ,  Context: ultra-structural heart development; post-natal, adaptive changes appear capable  of ensuring until adulthood a new pathophysiological equilibrium. ,  Context: of Aβ and tau proteins is crucially influenced by autophagy. Autophagy is a  lysosome-dependent, homeostatic process, in which organelles and proteins are  degraded and recycled into energy. Thus, dysfunction of autophagy is suggested ,  Context: of Aβ and tau proteins is crucially influenced by autophagy. Autophagy is a  lysosome-dependent, homeostatic process, in which organelles and proteins are  degraded and recycled into energy. Thus, dysfunction of autophagy is suggested ,  Context: and recycling them to meet metabolic demands. However, aberrant up regulation of  autophagy can function as an alternative to apoptosis. The duality of autophagy,  and its regulation over cell survival/death, intimately links it with human ,  Context: and recycling them to meet metabolic demands. However, aberrant up regulation of  autophagy can function as an alternative to apoptosis. The duality of autophagy,  and its regulation over cell survival/death, intimately links it with human ","24370574, 24370574, 29441009, 29441009, 27814601, 27814601",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
