question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Histone lysine methylation, specifically H3K27 methylation, plays a role in medulloblastomas of Group 3 and Group 4, as suggested by frequent mutations in histone H3 lysine 27 (H3"," Context: known tumor suppressor genes (TSG), most not previously implicated in  medulloblastoma. Notably, we identified previously unknown amplifications and  homozygous deletions, including recurrent, mutually exclusive, highly focal ,  Context: critical genes in its development, we profiled the promoter methylation status  of 11 candidate tumour-suppressor genes (TSGs; p14(ARF), p15(INK4b), p16(INK4a),  CASP8, HIC1, EDNRB, TIMP3, TP73, TSLC1, RIZ1 and RASSF1A) in medulloblastoma ,  Context: medulloblastoma cell lines displayed extensive tumor-specific DNA  hypermethylation across the RASSF1A promoter-associated CpG island.  Hypermethylation was associated with epigenetic silencing of RASSF1A ,  Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels ,  Context: methyltransferases. In particular, the MLL family of methyltransferases for  histone H3 lysine 4 were mutated in 20% of tumors. CONCLUSION: The NFE2L2-KEAP1 and MLL pathways are recurrently mutated in  multiple cohorts of HCC. ,  Context: epigenetic drugs for tumors with multiple regional epigenetic alterations. ","19270706, 14688019, 12384556, 23179372, 23728943, 24469045","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
What is the role of STAG1/STAG2 proteins in differentiation?,"The role of STAG1/STAG2 proteins in differentiation is not explicitly stated. However, it is mentioned that alterations of STAG2 are associated with inactivating changes, suggesting a potential link between STAG2 and cellular processes such as"," Context: with inactivating alterations of STAG2. ,  Context: T-STAG (tissue-specific transcripts and genes) is a resource and web-interface,  designated to analyze tissue/tumor-specific expression patterns in human and  mouse transcriptomes. It integrates our refined prediction of specific ,  Context: Therefore we suggest that regulated expression of stg mRNA controls the timing  and location of these embryonic cell divisions. ,  Context: dynamic regulation than previously thought, such as cell cycle dependent  activation and oscillating gene expression. We discuss here recent advances in  understanding how Notch signaling is regulated in the developing nervous system ","28430577, 15980556, 2702688, 19783418",STAG1/STAG2 proteins are tumour suppressor proteins that suppress cell proliferation and are essential for differentiation.,"26997282, 21589869, 19822671, 29867216, 15361841, 28430577, 27298259, 12034751, 18276799"
What is the association between cell phone use and glioblastoma?,"There is no mention of an association between cell phone use and glioblastoma in the provided context. However, it is mentioned that a device called NovoTTF-100A uses Tumor Treating Fields (TTFs) technology and"," Context: Previous studies have shown a consistent association between long-term use of  mobile and cordless phones and glioma and acoustic neuroma, but not for  meningioma. When used these phones emit radiofrequency electromagnetic fields ,  Context: CONCLUSION: No significant increased risk for glioma, meningioma or neuroma was  observed among cell phone users participating in Interphone. The statistical  power of the study is limited, however. Our results, suggesting the possibility ,  Context: Tumor treating fields (TTFs) are an evolving new anticancer modality. The U.S.  Food and Drug Administration has approved the first device, the NovoTTF-100A™,  that uses this technology and is indicated for use in progressive glioblastoma ,  Context: mobile phones was based mainly on the Hardell group of studies from Sweden and  the IARC Interphone study. We give an overview of current epidemiological  evidence for an increased risk for brain tumours including a meta-analysis of ,  Context: gave a hazard ratio (HR) = 1.1 (95% confidence interval, CI = 0.9-1.2), with >  10-year latency HR = 1.2 (95% CI = 1.002-1.5, p trend = 0.02). For astrocytoma  grade I-II (low-grade), the results were, HR = 0.5 (95% CI = 0.3-0.9) and for ,  Context: useful and predictive. Previous studies explain why multifocal recurrence is  inevitable and show how various treatment scenarios have been incorporated in  the model. In most tumours, it is not known when the cancer started. Based on ","24064953, 17851009, 23899985, 23261330, 23095687, 22882019","The association between cell phone use and incident glioblastoma remains unclear. Some studies have reported that cell phone use was associated with incident glioblastoma, and with reduced survival of patients diagnosed with glioblastoma. However, other studies have repeatedly replicated to find an association between cell phone use and glioblastoma.","20215713, 17851009, 22882019, 12527940, 24348390, 19126439, 23095687, 14648713, 19261451, 17902192, 16804530, 18941554, 23261330, 10375602, 19494549, 24064953, 16570042"
What is the applicability of the No Promoter Left Behind method?,The No Promoter Left Behind (NPLB) method can be applied in identifying novel architectures in the fly genome.," Context: elements. As a test case, we show its application in identifying novel  architectures in the fly genome. AVAILABILITY AND IMPLEMENTATION: Web-server at http://nplb.ncl.res.in Standalone ,  Context: used for training ID predictors. RESULTS: Here, we describe the first systematic benchmarking of ID predictors on  the new DisProt dataset. In contrast to previous assessments based on missing ,  Context: onabotulinumtoxinA trials they were adjusted for using network meta-regression  (NMR). RESULTS: No studies directly comparing onabotulinumtoxinA to mirabegron were  identified. A network was created for each of the 7 outcomes, with 3-9 studies ,  Context: result of growth and development and the decline in function in later stages.  The models can be used in the CTS platform to perform trial simulations to  optimize the selection of inclusion/exclusion criteria, selection of measures, ,  Context: Caveats of methods and data interpretation are discussed in these case studies.  The data presented in this chapter is unpublished at the time of compilation of  this book. It has been incorporated in this chapter to provide a sense of ","26530723, 28968848, 26908514, 34877803, 24523126","No Promoter Left Behind (NPLB) is an efficient, organism-independent method for characterizing promoter architectures directly from experimentally identified genome-wide TSSs, without relying on known promoter elements.",26530723
Does the Oncotype DX test work with paraffin embedded tissues?,"Yes, the Oncotype DX Colon Cancer Assay can be applied to formalin-fixed paraffin-embedded (FPE) primary colon tumor tissue samples. Additionally, both assays proved highly sensitive and specific when applied to formalin-fixed paraffin"," Context: reliable is Oncotype-DX (i.e., how repeatable and reproducible is  Oncotype-DX)?How often does Oncotype-DX fail to give a useable result?What is  the prognostic value of Oncotype-DX?Is Oncotype-DX recurrence score associated ,  Context: biomarker for 88.4% of the clinical samples. The success rates decreased and  tissue consumption increased with testing of additional biomarkers.  Investigational Oncomine Dx Target Tests were permitted 1 tissue slide each and ,  Context: assay requires a fresh-frozen tissue sample, which is not always feasible. The  oncotype DX® genomic assay has also been used to help prognosis estimation and  treatment decisions. It is currently under evaluation in conjunction with the ,  Context: prevalent. Both assays proved highly sensitive and specific when applied to  clinical specimens, and were applicable to both fresh-frozen and formalin-fixed  paraffin-embedded archival tissues. These assays would serve as a suitable ,  Context: BACKGROUND: The Oncotype DX Colon Cancer Assay is a new diagnostic test for  determining the likelihood of recurrence in stage II colon cancer patients after  surgical resection using fixed paraffin embedded (FPE) primary colon tumor ,  Context: cancer patients. Also, the latest research into the benefit of the Oncotype DX  assay in node-positive patients is discussed. Finally, sample case studies offer  clinically relevant examples of the practical application of the Oncotype DX  assay. ","23074401, 30243889, 21278441, 19430299, 21176237, 19536946","Yes, the Oncotype DX test works with paraffin embedded tissue.","23074401, 17039265, 18922117, 17463177, 16361546, 17140367"
Which disease of the central nervous system is characterized by the presence of Lewy bodies?,"Parkinson's disease (PD) is a disease of the central nervous system that is characterized by the deposition of α-synuclein aggregates, including Lewy bodies."," Context: Lewy bodies, and sometimes senile plaques. The origin of this disorder remains  unclear, but it could be a primitive abnormality of neuronal cytoskeleton. ,  Context: accompanied by subcortical multisystem degeneration with neuronal loss and  gliosis with or without Alzheimer pathologic state. Lewy bodies also occur in  numerous other disorders, including pure autonomic failure, neuroaxonal ,  Context: Parkinson's disease (PD) and related Lewy body diseases are characterized by  deposition of α-synuclein aggregates in both the central nervous system and  peripheral nervous system. Synucleinopathy lesions spread to larger brain areas ,  Context: We proposed the term 'Lewy body disease' (LBD) in 1980. Subsequently, we  classified LBD into three types according to the distribution pattern of Lewy  bodies: a brainstem type, a transitional type and a diffuse type. Later, we ,  Context: autonomic failure. In MSA, involvement of the rostral ventrolateral medulla may  be primarily responsible for orthostatic hypotension; involvement in the pontine  micturition area, sacral preganglionic nucleus, and Onuf nucleus is responsible ,  Context: bulb or peripheral autonomic nervous system. Lewy bodies in the peripheral  autonomic nervous system ascend to dorsal motor nuclei of vagus nerve, while  those in the olfactory bulb expand to the limbic system. Lewy bodies later ","1534893, 14502650, 24465140, 24597591, 24095115, 24291999",Parkinson s disease (PD) is one of the most common degenerative disorders of the central nervous system that produces motor and non-motor symptoms. The majority of cases are idiopathic and characterized by the presence of Lewy bodies containing fibrillar α-synuclein  ,"25514659, 20174468, 23587141, 2085926, 23281786, 22251432, 19155272, 23531432, 24095115, 22355263, 1534893, 10986355, 24465140, 23225525, 19877240, 23979994, 24291999"
The NoSAS Score can be used for screening of which disorders?,The NoSAS score is a simple but useful screening tool for sleep-disordered breathing (SDB) and obstructive sleep apnea syndrome (OSAS).," Context: BACKGROUND: There is a growing number of patients with sleep-disordered  breathing (SDB) referred to sleep clinics. Therefore, a simple but useful  screening tool is urgent. The NoSAS score, containing only five items, has been ,  Context: is necessary to further evaluate the diagnostic value of NoSAS score. ,  Context: for an AHI ≥ 15 event/h, respectively. AUC percentages for the NoSAS score,  STOP-Bang questionnaire, Berlin questionnaire, and ESS were 0.740, 0.737, 0.626,  and 0.571 for an AHI ≥ 5 events/h and 0.715, 0.704, 0.574, and 0.621 for an AHI ,  Context: curve (AUC) of 0.707. The NoSAS score performed significantly better than the  STOP (AUC 0.655) and STOP-Bang (AUC 0.704) questionnaires and the ESS (AUC  0.642), and it was at par with the Berlin (AUC 0.697) scores for SDB screening. ,  Context: sleep-disordered breathing. The NoSAS score was externally validated in an  independent sleep cohort (EPISONO). We compared its performance to existing  screening scores (STOP-Bang and Berlin scores). ,  Context: CONCLUSIONS: This is the first study assessing the performance of screening  tools for OSAS in MDE. The NoSAS score is a simple and efficient screening tool  for OSAS in this population, and may be a helpful instrument for clinicians. ","31998424, 29518851, 32967411, 29394959, 27321086, 29055261","The NoSAS score can be used for screening of obstructive sleep apnea syndrome, Sleep-Disordered Breathing and obstructive sleep apnea-hypopnea syndrome.","31196834, 29518851, 30050090, 30220140, 33222029, 29394959, 32842224, 28064432, 32967411, 31998424, 30233849, 29789691, 29055261, 27321086"
What species is associated with Tetrodotoxin?,"Pufferfish is a species found to have Tetrodotoxin (TTX). Additionally, various bacterial species are also associated with TTX."," Context: associated bacteria and TTX are widely produced amongst a diversity of bacterial  species. ,  Context: Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin  found in a number of animal species, including pufferfish. Protection from toxin  tainted food stuffs requires rapid, sensitive, and specific diagnostic tests. An ,  Context: tetrodotoxin, palytoxin, nodularin, okadaic acid, domoic acid, may be produced  in large amounts by dinoflagellates, cyanobacteria, bacteria and diatoms and  accumulate in vectors that transfer the toxin along food chains. These may ,  Context: Tetrodotoxin is a potent low weight marine toxin found in warm waters,  especially of the Indian and Pacific Oceans. Intoxications are usually linked to  the consumption of the puffer fish, although TTX was already detected in several ,  Context: of 1 microM tetrodotoxin.(ABSTRACT TRUNCATED AT 250 WORDS) ,  Context: and in different renaturation rate and density gradient fractions of genomic DNA  in many organisms. Analysis of currently available genomic sequence data has  extended these earlier results, showing that the general designs of disjoint ","22163191, 20411115, 20161971, 22690139, 8026537, 7482779","Tetrodotoxin (TTX) is a low molecular weight (approximately 319 Da) neurotoxin found in a number of animal species, including pufferfish. TTX is originally produced by marine bacteria, and pufferfish are intoxicated through the food chain that starts with the bacteria. TTX is found in warm waters, especially of the Indian and Pacific Oceans. TTX poisoning due to marine snails has recently spread through Japan, China, Taiwan, and Europe.","20637221, 22028709, 24295175, 20411115, 22163191, 20161971, 21734837, 20479966, 22688023, 23724281, 21549050, 22690139, 24279996, 22069694"
Does a selective sweep increase genetic variation?,"No, a selective sweep does not increase genetic variation. In fact, it creates a pattern of decreased variation in the neighboring loci due to the rise in frequency of adaptive alleles as a consequence of positive selection."," Context: h=1/2, i.e. the beneficial allele is co-dominant. We complement existing theory  for selective sweeps by assuming that h is any value in [0, 1]. We show that  genetic diversity patterns under selective sweeps with strength s and dominance ,  Context: novel variation arising from mutations during a sweep, it does not rely on  preexisting variation and can also be applied to loci that lack recombination.  Compared with standard approaches that infer selection coefficients from the ,  Context: selective sweeps. Detecting traces of positive selection in genomes is achieved  by searching for signatures introduced by selective sweeps, such as regions of  reduced variation, a specific shift of the site frequency spectrum, and ,  Context: produce 'soft' selective sweeps, where multiple adaptive alleles sweep through  the population at the same time, either because the alleles were already present  as standing genetic variation or arose independently by recurrent de novo ,  Context: naturally occurring recombination events allowed the establishment of haplotype  diversity after the sweep. However, recombination did not have sufficient time  to erase the signal of the selective sweep. ,  Context: BACKGROUND: Adaptive alleles may rise in frequency as a consequence of positive  selection, creating a pattern of decreased variation in the neighboring loci,  known as a selective sweep. When the region containing this pattern is compared ","21076829, 22491190, 28405579, 24075201, 18346126, 25838885","Selective sweep is a phenomenon in which the fixation of strongly beneficial alleles within a population reduces genetic diversity at partially linked neutral loci. Reduced variation or deviations from neutrality, along with an excess of fixed replacement sites, are indicative of selective sweep.","18346126, 16951057, 21705748, 24126360, 20140188, 21624997, 17396267, 21385389, 16339379, 22491190, 24282552, 24465214, 24075201, 16322515, 21076829, 16367838, 22087274, 20978039, 20352120"
List markers for autophagy.,"MAPK15 activity is a marker for autophagy, as its activity was induced in response to serum and amino-acid starvation. Additionally, CD133 is also a marker, as it is dynamically released from plasma membrane into cytoplasm during aut"," Context: responses to viral and bacterial infections. Some viruses encode virulence  factors for blocking autophagy, whereas others utilize some autophagy components  for their intracellular growth or cellular budding. The ""core"" autophagy-related ,  Context: Various methods have been used to detect the marker genes and the proteins  involved in these processes. Quantitative real-time PCR (qRT-PCR) method for  monitoring the expression of genes involved in autophagy or autophagic cell ,  Context: consequently, for stimulation of the formation of these compartments.  Furthermore, we reveal that MAPK15 activity was induced in response to serum and  amino-acid starvation and that this stimulus, in turn, required endogenous ,  Context: membrane protein in hepatoma cells during autophagy, apoptosis, tumorigenesis  and cell survival through expression or downregulation of CD133. In this study,  CD133 was found to be dynamically released from plasma membrane into cytoplasm ,  Context: between the ubiquitin system and autophagy of bacteria (and interestingly  mitochondria, which are incidentally organelles of bacterial evolutionary  origin) via a growing list of modifier and adapter proteins including ,  Context: number of methods for monitoring autophagy are available, and several excellent  protocols have been published in this journal (Klionsky et al., Autophagy  8:445-544, 2012; Tooze et al., Methods Mol Biol 1270:155-165, 2015; Tabata et ","21175768, 28889353, 22948227, 23437259, 20116986, 27812870",Expression of LC3-II and BECN1 as well as SQSTM1 are used as markers of autophagy activity.,"23182945, 23626658, 23598404, 22807527, 24255881, 23117929, 23437259, 24231340, 23940944, 24291536, 23727153, 23737395, 22652752, 23822101, 24141623, 23608825, 23193914, 24126619"
