question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Post-translational modification of histone proteins, particularly that of histone 3, lysine 9 (H3K9), can participate in determination of stem cell fates and has been implicated in carcinogenesis. Restoration of expression of genes","Context: We used high-resolution SNP genotyping to identify regions of genomic gain and  loss in the genomes of 212 medulloblastomas, malignant pediatric brain tumors.  We found focal amplifications of 15 known oncogenes and focal deletions of 20  known tumor suppressor genes (TSG), most not previously implicated in  medulloblastoma. Notably, we identified previously unknown amplifications and  homozygous deletions, including recurrent, mutually exclusive, highly focal genetic events in genes targeting histone lysine methylation, particularly that  of histone 3, lysine 9 (H3K9). Post-translational modification of histone  proteins is critical for regulation of gene expression, can participate in determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro, Context: We used high-resolution SNP genotyping to identify regions of genomic gain and  loss in the genomes of 212 medulloblastomas, malignant pediatric brain tumors.  We found focal amplifications of 15 known oncogenes and focal deletions of 20  known tumor suppressor genes (TSG), most not previously implicated in  medulloblastoma. Notably, we identified previously unknown amplifications and  homozygous deletions, including recurrent, mutually exclusive, highly focal  genetic events in genes targeting histone lysine methylation, particularly that  of histone 3, lysine 9 (H3K9). Post-translational modification of histone  proteins is critical for regulation of gene expression, can participate in determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro. Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the, Context: Brain tumors are the most common solid tumors in children. Pediatric high-grade  glioma (HGG) accounts for ∼8-12 % of these brain tumors and is a devastating  disease as 70-90 % of patients die within 2 years of diagnosis. The failure to  advance therapy for these children over the last 30 years is largely due to  limited knowledge of the molecular basis for these tumors and a lack of disease  models. Recently, sequencing of tumor cells revealed that histone H3 is frequently mutated in pediatric HGG, with up to 78 % of diffuse intrinsic  pontine gliomas (DIPGs) carrying K27M and 36 % of non-brainstem gliomas carrying  either K27M or G34R/V mutations. Although mutations in many chromatin modifiers have been identified in cancer, this was the first demonstration that histone  mutations may be drivers of disease. Subsequent studies have identified  high-frequency mutation of histone H3 to K36M in chondroblastomas and to G34W/L","19270706, 19270706, 25773741","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,"Hotair, Mir155hg, SR-lncRNA-1, and SR-lncRNA-2. These lncRNAs contain consensus Sam68 binding sites and their stability is affected by the loss of Sam68.","Context: Long noncoding RNAs (lncRNAs) have been attracting immense research interest,  while only a handful of lncRNAs have been characterized thoroughly. Their  involvement in the fundamental cellular processes including regulate gene  expression at epigenetics, transcription, and post-transcription highlighted a  central role in cell homeostasis. However, lncRNAs studies are still at a  relatively early stage, their definition, conservation, functions, and action  mechanisms remain fairly complicated. Here, we give a systematic and  comprehensive summary of the existing knowledge of lncRNAs in order to provide a  better understanding of this new studying field. lncRNAs play important roles in brain development, neuron function and maintenance, and neurodegenerative  diseases are becoming increasingly evident. In this review, we also highlighted  recent studies related lncRNAs in central nervous system (CNS) development and neurodegenerative diseases, including Alzheimer's disease (AD), Parkinson's  disease (PD), Huntington's disease (HD) and amyotrophic lateral sclerosis (ALS),  and elucidated some specific lncRNAs which may be important for understanding, Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As  expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the  lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation, Context: The KH-type RNA binding protein Sam68 is required for adipogenesis. We have  previously shown that Sam68-deficient mice have a lean phenotype and are  protected against dietary-induced obesity due to defects in mTOR and S6K1  alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the","23756188, 29137239, 29137239","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is a method based on the seed-and-extension approach for predicting RNA secondary structures. It discovers seed regions using suffix arrays and extends them based on an RNA secondary structure energy model.,"Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available  at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online, Context: It is thought that during latent infection, Mycobacterium tuberculosis bacilli  are retained within granulomas in a low-oxygen environment. The dormancy  survival (Dos) regulon, regulated by the response regulator DosR, appears to be  essential for hypoxic survival in M. tuberculosis, but it is not known how the  regulon promotes survival. Here we report that mycobacteria, in contrast to  enteric bacteria, do not form higher-order structures (e.g. ribosomal dimers) upon entry into stasis. Instead, ribosomes are stabilized in the associated form  (70S). Using a strategy incorporating microfluidic, proteomic, and ribosomal  profiling techniques to elucidate the fate of mycobacterial ribosomes during hypoxic stasis, we show that the dormancy regulator DosR is required for optimal  ribosome stabilization. We present evidence that the majority of this effect is  mediated by the DosR-regulated protein MSMEG_3935 (a S30AE domain protein),, Context: Systemic lupus erythematosus (SLE) is a severe autoimmune disease characterized  by the presence of nucleic acid- and protein-targeting autoantibodies and an  aberrant type I IFN expression signature. Aicardi-Goutières syndrome (AGS) is an  autosomal-recessive encephalopathy in children that is characterized by  mutations in numerous nucleic acid repair enzymes and elevated IFN levels.  Phenotypically, patients with AGS and SLE share many similarities. Ribonuclease H2 (RNase H2) is a nucleic acid repair enzyme that removes unwanted  ribonucleotides from DNA. In this issue of the JCI, Günther and colleagues  provide an in-depth investigation of the mechanisms underlying the link between defective removal of ribonucleotides in AGS and SLE, and these findings will  likely serve as a strong springboard to provide novel therapeutic inroads","28459942, 22544737, 25500879","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. This is achieved through Fluorescence In","Context: A host of observations demonstrating the relationship between nuclear  architecture and processes such as gene expression have led to a number of new  technologies for interrogating chromosome positioning. Whereas some of these  technologies reconstruct intermolecular interactions, others have enhanced our  ability to visualize chromosomes in situ. Here, we describe an oligonucleotide-  and PCR-based strategy for fluorescence in situ hybridization (FISH) and a bioinformatic platform that enables this technology to be extended to any  organism whose genome has been sequenced. The oligonucleotide probes are  renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. Our method gives researchers  precise control over the sequences they target and allows for single and  multicolor imaging of regions ranging from tens of kilobases to megabases with, Context: It has been shown that genome spatial structures largely affect both genome  activity and DNA function. Knowing this, many researchers are currently  attempting to accurately model genome structures. Despite these increased  efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious when examining the sequence information alone. Here we present a desktop  application, known as GMOL, designed to effectively visualize genome structures  so that researchers may better analyze genomic data. GMOL was developed based upon our multi-scale approach that allows a user to scale between six separate  levels within the genome. With GMOL, a user can choose any unit at any scale and  scale it up or down to visualize its structure and retrieve corresponding genome, Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation","23236188, 26868282, 24510436","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,PR-Set7 deposits monomethylation of lysine 20 on histone H4 (H4K20me1).,"Context: The methylation state of lysine 20 on histone H4 (H4K20) has been linked to  chromatin compaction, transcription, DNA repair and DNA replication.  Monomethylation of H4K20 (H4K20me1) is mediated by the cell cycle-regulated  histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation. However, these studies were limited to only a handful of mammalian origins, and  it remains unclear how PR-Set7 and H4K20 methylation impact the replication  program on a genomic scale. We employed genetic, cytological, and genomic approaches to better understand the role of PR-Set7 and H4K20 methylation in  regulating DNA replication and genome stability in Drosophila cells. We find  that deregulation of H4K20 methylation had no impact on origin activation, Context: The genomes of higher organisms are packaged in nucleosomes with functional  histone modifications. Until now, genome-wide nucleosome and histone  modification studies have focused on transcription start sites (TSSs) where  nucleosomes in RNA polymerase II (RNAPII) occupied genes are well positioned and  have histone modifications that are characteristic of expression status. Using  public data, we here show that there is a higher nucleosome-positioning signal  in internal human exons and that this positioning is independent of expression.  We observed a similarly strong nucleosome-positioning signal in internal exons  of Caenorhabditis elegans. Among the 38 histone modifications analyzed in man, H3K36me3, H3K79me1, H2BK5me1, H3K27me1, H3K27me2, and H3K27me3 had evidently  higher signals in internal exons than in the following introns and were clearly  related to exon expression. These observations are suggestive of roles in splicing. Thus, exons are not only characterized by their coding capacity, but  also by their nucleosome organization, which seems evolutionarily conserved  since it is present in both primates and nematodes, Context: modified by lysine acetylation (Kac) and lysine crotonylation (Kcr). This  histone mark was initially identified by MS and then validated by chemical and  biochemical methods. Histone Khib shows distinct genomic distributions from  histone Kac or histone Kcr during male germ cell differentiation. Using  chromatin immunoprecipitation sequencing, gene expression analysis and  immunodetection, we show that in male germ cells, H4K8hib is associated with  active gene transcription in meiotic and post-meiotic cells. In addition,  H4K8ac-associated genes are included in and constitute only a subfraction of  H4K8hib-labeled genes. The histone Khib mark is conserved and widely distributed, has high stoichiometry and induces a large structural change. These  findings suggest its critical role on the regulation of chromatin functions","27131378, 19687145, 24681537",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,"FGFR1, FGFR2, and FGFR3.","Context:  Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other  rearrangement, as detected by a US FDA-approved test. Developed by Incyte  Corporation, it is the first targeted treatment for cholangiocarcinoma in the USA. The recommended dosage of pemigatinib is 13.5 mg once daily, administered  orally with or without food, on days 1-14 of a 21-day cycle until disease  progression or unacceptable toxicity. Pemigatinib received orphan designation, Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with  locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or  rearrangement that is relapsed or refractory after ≥ 1 line of systemic therapy  is underway in the EU. Pemigatinib is also undergoing clinical development in  various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for the treatment of adults with previously treated, unresectable, locally advanced  or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as  detected by a US FDA-approved test, Context: adverse event (irrespective of cause); the most frequent were hypophosphataemia  (18 [12%]), arthralgia (nine [6%]), stomatitis (eight [5%]), hyponatraemia  (eight [5%]), abdominal pain (seven [5%]), and fatigue (seven [5%]). 65 (45%)  patients had serious adverse events; the most frequent were abdominal pain  (seven [5%]), pyrexia (seven [5%]), cholangitis (five [3%]), and pleural  effusion (five [3%]). Overall, 71 (49%) patients died during the study, most  frequently because of disease progression (61 [42%]); no deaths were deemed to  be treatment related. INTERPRETATION: These data support the therapeutic potential of pemigatinib in previously treated patients with cholangiocarcinoma who have FGFR2 fusions or  rearrangements. FUNDING: Incyte Corporation","32472305, 32472305, 32203698","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels. This reduces MYB's regulatory effect on erythroid development and fetal hemoglobin (HbF) levels","Context:  Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that, Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB  intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that  several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB intergenic polymorphisms with human erythroid traits and HbF levels. Our results  further designate MYB as a target for therapeutic induction of HbF to ameliorate  sickle cell and β-thalassemia disease severity, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that  several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB  intergenic polymorphisms with human erythroid traits and HbF levels. Our results  further designate MYB as a target for therapeutic induction of HbF to ameliorate  sickle cell and β-thalassemia disease severity","24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,Yes. The context mentions that avelumab is among the recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma.,"Context: Urothelial carcinoma is the predominant histologic type of bladder cancer. After  30 years of minimal progress in the treatment of advanced-stage disease, recent  advances in the genomic characterization of urothelial cancer and breakthroughs  in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma. Yet the challenge for clinicians is to  determine the optimal choice of agents as first-line or second-line therapy and  which offers the best chance for overall survival for the individual patient in this rapidly changing field, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017  updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer, including non-muscle-invasive urothelial bladder cancer and nonurothelial  histologies, as well as staging, evaluation, and follow-up, Context: 17-DMAG was more effective than a combination of the two inhibitors specific for  the Akt and ERK pathways. Finally, the authors have confirmed that, though human  BCIC xenografts exhibited resistance to a single administration of CDDP and the  Hsp90 inhibitor 17-(allylamino)-17-demethoxygeldanamycin (17-AAG), 17-AAG  sensitized them to CDDP in a mouse model. These data encourage clinical trials  of Hsp90 inhibitors as they may improve therapeutic outcomes of CDDP-based  combination chemotherapy against advanced bladder cancer","29784744, 28982750, 21964864","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,"The epidermal growth factor family.   This is mentioned in the context as ""HER2 protein is a member of the epidermal growth factor family of transmembrane receptors.""","Context:  The locus control region of the beta-globin cluster contains five DNase I  hypersensitive sites (5'HS1-5) required for locus activation. 5'HS3 contains six  G-rich motifs that are essential for its activity. Members of a protein family, characterized by three zinc fingers highly homologous to those found in  transcription factor Sp1, interact with these motifs. Because point mutagenesis  cannot distinguish between family members, it is not known which protein activates 5'HS3. We show that the function of such closely related proteins can  be distinguished in vivo by matching point mutations in 5'HS3 with amino acid  changes in the zinc fingers of Sp1 and EKLF. Testing their activity in, Context:  Metastatic breast cancer is an incurable disease in a very high percentage of  patients. Despite new progress in endocrine and other systemic therapies, this  evidence remains challenging for patients and clinicians. HER2 protein is a member of the epidermal growth factor family of transmembrane receptors. HER2 is  overexpressed in approximately 20% to 30% of breast cancers. Overexpression of  HER2 has been shown to be associated with increased tumor proliferation and relative resistance to some types of chemotherapy and hormonal therapies.  Trastuzumab, a humanized monoclonal antibody directed against HER2 protein, has  been shown to be an efficacious and well tolerated treatment for, Context: Human epidermal growth factor receptor-2 (HER2/erbB-2) belongs to a family of  four transmembrane receptors involved in signal transduction pathways that  regulate cell growth and differentiation. Overexpression/amplification of HER2  is associated with malignancy and a poor prognosis in breast cancer. HER2 acts  as a networking receptor that mediates signaling to cancer cells, causing them  to proliferate. HER receptors exist as monomers but dimerize on ligand binding.  HER ligands are bivalent growth factor molecules whose low-affinity site binds  to HER2. No HER2-specific ligand has been identified but HER2 is the preferred  heterodimerization partner for other HER receptors. HER2-containing heterodimers are relatively long-lived and potent. HER3 has no inherent activity and is the  major and most potent dimerization partner of HER2. HER2 overexpression biases  the formation of HER2-containing heterodimers, leading to enhanced responsiveness to stromal growth factors and oncogenic transformation. Removal  of HER2 from the cell surface or inhibition of its intrinsic enzymatic activity  may reduce oncogenicity. Our research suggests that the antitumor efficacy of","9744863, 16800251, 11694782",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,Lundbeck Seattle BioPharmaceuticals.   They are being referred to as the developers of eptinezumab in the provided text.,"Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the  pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval, Context: and/or speaking activities from Almirall, Biogen, Celgene Corporation, EXCEMED  Forward Pharma, Medday, Merck, Novartis, Roche, Sanofi, Sanofi Genzyme, and  Teva. D.L.A. received personal fees for consulting from Acorda Therapeutics,  Biogen, Genzyme, the Immune Tolerance Network, Novartis, and Sanofi-Aventis;  grants from Biogen and Novartis; and holds an equity interest in NeuroRx  Research. A.B.-O. received personal compensation for consulting from Biogen,  Celgene Corporation, EMD Serono, Medimmune, Novartis, Roche, and Sanofi Genzyme.  K.W.S. served as a consultant for Biogen Idec, Celgene Corporation, Genzyme,  Merck, Novartis, Ono Pharma, Roche, Synthon, and Teva. L.S. served as a consultant for Abbvie, Atreca, Celgene Corporation, Coherus, EMD Serono,  Novartis, Teva, and Tolerion; and received research support from Atara, Biogen,  Celgene Corporation, and Coherus. E.K.H. received personal compensation for consulting and speaking for Actelion, Biogen, Celgene Corporation, Merck,  Novartis, Sanofi, Roche, and Teva and was supported by Czech Ministry of  Education, project PROGRES Q27/LF1. B.A.C.C. received personal compensation for, Context: and has been principal investigator in studies sponsored by Biogen, Merck and  Sanofi. Øivind Torkildsen has received speakers’ honoraria and/or unrestricted  research grants from Biogen, Roche, Novartis, Merck and Sanofi and has been  principal investigator in studies sponsored by Sanofi. Kjell-Morten Myhr has  received unrestricted research grants to his institution; scientific advisory  board, and speakers’ honoraria from Almirall, Biogen, Genzyme, Merck, Novartis,  Roche, or Teva; and has participated in clinical trials organized by Biogen,  Merck, Novartis, or Roche","32266704, 30043658, 33011853",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
