question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Yes, the context suggests that histone lysine methylation has significant implications in medulloblastoma. Specifically, mutations in H3K27 demethylases and aberrations in genes controlling H3K9","Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels, Context: Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the, Context: determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro., Context: critical genes in its development, we profiled the promoter methylation status  of 11 candidate tumour-suppressor genes (TSGs; p14(ARF), p15(INK4b), p16(INK4a),  CASP8, HIC1, EDNRB, TIMP3, TP73, TSLC1, RIZ1 and RASSF1A) in medulloblastoma, Context: concordant methylation phenotype in this disease. We conclude that epigenetic  TSG inactivation is a significant feature of medulloblastoma, and identify  RASSF1A, HIC1 and CASP8 as potentially critical genes in its pathogenesis., Context: background of partial methylation in the normal cerebellum. These data therefore  indicate that extensive methylation of RASSF1A, HIC1 and CASP8 are  tumour-specific events in medulloblastoma. Moreover, methylation of these genes","23179372, 19270706, 19270706, 14688019, 14688019, 14688019","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which human gene encode for DNA polymerase θ?,"Yes, the human gene that encodes for DNA polymerase θ is POLQ. It can be found in the RefSeq database on the UCSC Genome Bioinformatics website.","Context: Electronic PCR, OrfFinder, Splign, ProSplign, RefSeq, UniGene, HomoloGene,  ProtEST, dbMHC, dbSNP, dbVar, Epigenomics, Cancer Chromosomes, Entrez Genomes  and related tools, the Map Viewer, Model Maker, Evidence Viewer, Trace Archive,, Context: immune system, during repair of CRISPR-Cas9, and in many DNA integration events.  Pol θ is a potentially important clinical target, particularly for cancers  deficient in other break repair strategies. The enzyme is uniquely able to, Context: with multifocal sharp waves and no evidence of the typical patterns associated  with Ohtahara or West syndrome. Therapy with levetiracetam and oxcarbazepine  effectively managed the seizure episodes. Investigation of genes associated with, Context: can all be found on the UCSC Genome Bioinformatics website  (http://genome.ucsc.edu), which also contains links to documentation and related  technical information., Context: Splign, RefSeq, UniGene, HomoloGene, ProtEST, dbMHC, dbSNP, Cancer Chromosomes,  Entrez Genomes and related tools, the Map Viewer, Model Maker, Evidence Viewer,  Clusters of Orthologous Groups (COGs), Retroviral Genotyping Tools, HIV-1/Human, Context: become available, it will not be effective for immunosuppressed individuals or  those who are already infected. Therefore, understanding the molecular basis for  HPV-associated cancers is still clinically relevant. Studies on genomic","21097890, 28668117, 22596016, 12519945, 18940862, 21643539",DNA polymerase theta (pol θ) is an evolutionarily conserved protein encoded by the POLQ gene in mammalian genomes,"27264557, 28668117"
Which lncRNAS are regulated by SAM68?,"Yes, there are four lncRNAs regulated by SAM68. They are Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1 and","Context: 210 831. Owing to similar alternative splicing pattern to mRNAs, the concept of  lncRNA genes was put forward to help systematic understanding of lncRNAs. The 56  018 and 46 475 lncRNA genes were generated from 95 135 and 67 628 lncRNAs for, Context: depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation., Context: lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the, Context: step in this process involves migration to human atherosclerotic lesions. Long  non‑coding RNAs (lncRNAs) have been found to play significant roles in diverse  biological processes. The present study aimed to investigate the role of lncRNAs, Context: evaluate the methods for isolating lncRNAs by immunoprecipitation and review the  advantages, disadvantages, and applications of three widely used approaches -  microarray, tiling array, and RNA-seq - for identifying lncRNAs involved in gene, Context: information, genomic context, expression, subcellular localization,  conservation, functional evidence and other relevant information. lncRNAdb can  be searched by querying published RNA names and aliases, sequences, species and","24285305, 29137239, 29137239, 34608503, 23126680, 21112873","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
What is ectopia lentis?,"Yes, ectopia lentis is a condition characterized by the subluxation of the lens resulting from the disruption of the zonular fibers. It can be associated with systemic diseases or genetic mutations such as c","Context: Ectopia lentis (EL) is a zonular disease where alteration of the zonular fibers  leads progressively to lens dislocation. It is most often associated with  systemic diseases such as Marfan syndrome, Weill-Marchesani syndrome or, Context: c.767_786del20. This deletion of 20 base pairs (bp) results in a frameshift and  an introduction of a stop codon 113 bp downstream, predicting a C-terminal  truncation of the ADAMTSL4 protein (p.Gln256ProfsX38). Expression of truncated, Context: Ectopia lentis is a genetically heterogeneous condition that is characterized by  the subluxation of the lens resulting from the disruption of the zonular fibers.  Patients with ectopia lentis commonly present with a marked loss in visual, Context: ADAMTSL4 mRNA was confirmed by RT-PCR analysis. Three of 190 local blood donors  were carriers of this mutation. CONCLUSIONS: Ectopia lentis et pupillae is associated with a number of, Context: examination. This was correlated with Sanger sequencing of ADAMTSL4 and FBN1  genes. RESULTS: Seventeen patients were examined, including one with ectopia lentis et  pupillae. Echocardiography and skeletal examination revealed no sign of systemic, Context: ectopia lentis with high myopia at 10 months. No other family member was  affected. There is no known consanguinity within the family. Genetic screening  ruled out FBN1, TGFBR2, and the known craniosynostosis hotspots (FGFR2 exon 8","20141359, 20702823, 19200529, 20702823, 22736615, 22871183",Ectopia Lentis is dislocation of the optic lens in the eye.,"25939784, 19200529, 25797933"
Describe RIblast,"Yes, RIblast is a program for sequence similarity searches that achieves a level of prediction accuracy similar to existing programs but at significantly faster speeds. It is open-source and freely available. The name RIblast likely comes","Context: essential for hypoxic survival in M. tuberculosis, but it is not known how the  regulon promotes survival. Here we report that mycobacteria, in contrast to  enteric bacteria, do not form higher-order structures (e.g. ribosomal dimers), Context: RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available, Context: autosomal-recessive encephalopathy in children that is characterized by  mutations in numerous nucleic acid repair enzymes and elevated IFN levels.  Phenotypically, patients with AGS and SLE share many similarities. Ribonuclease, Context: ribosome rescue, based on recent structural studies of them. We will also  present questions to be answered by future work., Context: to them. This mechanism enables the recognition, poly(A)-marking, and  elimination of incorrectly folded noncoding transcripts (e.g. ribosomal and  transfer RNAs)., Context: synthesis of the ribosomal subunits.","22544737, 28459942, 25500879, 27493551, 28537233, 17053056","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Are piRNAs involved in gene silencing?,"Yes, according to the context, piRNAs are indeed involved in gene silencing. This is stated explicitly when describing how piRNAs participate in a posttranscriptional gene-silencing mechanism that results in RNA nuclear accumulation","Context: piRNAs have investigated piRNA-mediated gene silencing, including piRNA  biogenesis. However, piRNAs remain the most enigmatic among all of the  silencing-inducing small RNAs because of their complexity and uniqueness., Context: transcripts are transported toward the oocyte where retrotransposition occurs.  Our results indicate that piRNAs are involved in a posttranscriptional  gene-silencing mechanism resulting in RNA nuclear accumulation., Context: mRNAs to initiate sustained silencing via the RNAi pathway. To assess the  dysregulation of gene silencing caused by lack of piRNAs, we restored RNA  silencing in RNAi-defective animals in the presence or absence of piRNAs. In the, Context: gene regulation. Reporter constructs containing several target sites that were  robustly silenced by miRNAs were not silenced to the same degrees by piRNAs.  However, another set of reporters we designed to enable a large number of both, Context: targets of piRNA-mediated silencing. We have demonstrated that expression of  reporter genes driven by the HeT-A promoter is under the control of the piRNA  silencing pathway independent of the transgene location. In order to test, Context: RNAi, we uncovered a role for piRNAs in protecting essential genes from RNA  silencing.","23124062, 18809914, 26279487, 25336588, 21764773, 26279487",Piwi induces piRNA-guided transcriptional silencing and establishment of a repressive chromatin state. piRNA-guided slicing of transposon transcripts enforces their transcriptional silencing via specifying the nuclear piRNA repertoire. Transcriptional silencing implies a piRNA-mediated formation of repressive chromatin which diminishes the transcriptional capacity of the target locus.,"24178563, 20439430, 25336588, 21775629, 23625890, 21764773, 25842866, 18809914, 20559422, 26279487, 23465540, 20080197, 26302790, 26472911, 23124062, 23392610, 24939875, 23132912, 25313140, 24288375, 17872506"
Give an overview of visualizing genomes with oligopaint FISH probes.,"Yes, Oligopaint FISH probes are used for visualizing genomic regions. They are single-stranded DNA oligonucleotides that can be fluorescently labeled to target specific areas of a genome,","Context: Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint, Context: Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint, Context: probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation., Context: consecutive genomic regions (BACs) have been simultaneously labeled by  multicolor FISH. We have acquired two sets of four consecutive genomic regions  with an overlap of three regions. From the experimental results, it turned out, Context: Slides were subsequently hybridized with fluorescently labeled DNA probes. FISH  images were taken at the previously recorded positions allowing for direct  comparison of protein expression and gene copy number signals within the same, Context: Slides were subsequently hybridized with fluorescently labeled DNA probes. FISH  images were taken at the previously recorded positions allowing for direct  comparison of protein expression and gene copy number signals within the same","24510436, 24510436, 24510436, 18789978, 20966547, 21656271","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
What is the minimal genome build?,"No, the context does not provide information on what the minimal genome build is. The context only mentions that there has been research into creating a minimal genome, but it does not give any details about what the final product of this research would","Context: single protein-coding gene is entirely conserved. Furthermore, a lack of  consensus in the field as to what attributes make a gene truly essential adds  another aspect of variation. Thus, a universal minimal genome remains elusive., Context: The minimal cell concept represents a pragmatic approach to the question of how  few genes are required to run a cell. This is a helpful way to build a  parts-list, and has been more successful than attempts to deduce a minimal gene, Context: minimal genome and the potential applications are introduced., Context: strong preconditions for synthesis of artificial minimal genome. Here in this  article, we review briefly the history and current state of research in this  field and summarize the main methods for making a minimal genome. We also, Context: single protein-coding gene is entirely conserved. Furthermore, a lack of  consensus in the field as to what attributes make a gene truly essential adds  another aspect of variation. Thus, a universal minimal genome remains elusive., Context: Inherited rickets of Corriedale sheep is characterized by decreased growth rate,  thoracic lordosis and angular limb deformities. Previous outcross and backcross  studies implicate inheritance as a simple autosomal recessive disorder. A genome","23219343, 26539175, 22916492, 21203957, 23219343, 21747952","The identification of the essential genes of bacteria and the minimal genome for the free-living cellular life could provide insights into the origin, evolution, and essence of life forms. The field of Synthetic Biology seeks to apply engineering principles to biology in order to produce novel biological systems. One approach to accomplish this goal is the genome-driven cell engineering approach, which searches for functioning minimal genomes in naturally occurring microorganisms, which can then be used as a template for future systems. Currently a prototypical minimal genome has not been discovered.","21987714, 23420643, 23873957, 26539175, 22916492, 23219343, 21203957"
Which histone marks are deposited by Set7?,"Yes, Set7 deposits the H4K8ac mark. This is stated explicitly in the first sentence of the second context.","Context: active gene transcription in meiotic and post-meiotic cells. In addition,  H4K8ac-associated genes are included in and constitute only a subfraction of  H4K8hib-labeled genes. The histone Khib mark is conserved and widely, Context: We describe distinct patterns of histone methylation during human cell cycle  progression. Histone H4 methyltransferase activity was found to be cell  cycle-regulated, consistent with increased H4 Lys 20 methylation at mitosis., Context: in internal human exons and that this positioning is independent of expression.  We observed a similarly strong nucleosome-positioning signal in internal exons  of Caenorhabditis elegans. Among the 38 histone modifications analyzed in man,, Context: (H3K4me2 and H3K4me3) and acylation of H3K9 and H3K27 (H3K9ac and H3K27ac) in  Oryza sativa L. japonica. By analyzing published DNase-Seq data, this study  explored DNase-Hypersensitive (DH) sites along the rice genome. The histone, Context: mark exist in vivo. Importantly, we show that this lysine residue is highly  conserved through evolution, and provide evidence that this methylation event  also occurs in higher eukaryotes. By identifying a novel site of histone, Context: sequestered within the nucleosome. Furthermore, H3 and H4 trapped in their  tetrameric state can be used as substrates in nucleosome assembly and  chaperone-mediated lysine acetylation. This alternate mode of histone","24681537, 12208845, 19687145, 23355544, 21249157, 21329878",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What is the most common monogenic cause of common variable immunodeficiency (CVID) in Europeans?,"No, the context does not provide information on the most common monogenic cause of CVID in Europeans. The text only mentions CVID in the context of a study on sub-grouping patients with similar phenotypes and clinical characteristics","Context: RESULTS: Of 3022 participants, SCT classified into 364 (12%) SE, 1053 (34.8%)  SY, 1605 (53.1%) TE, and no TY. Three hundred seventy nine (16%) newly developed  CVD during the following period, yielding 10-year cumulative incidence of, Context: Common variable immunodeficiency (CVID) is a heterogeneous group of diseases.  Our aim was to define sub-groups of CVID patients with similar phenotypes and  clinical characteristics. Using eight-color flow cytometry, we analyzed both B-, Context: variable immunodeficiency (CVID). MATERIALS AND METHODS: Review of clinical charts and laboratory results of  pediatric patients followed-up in the outpatient clinic of PID with a diagnosis  of ES and humoral immunodeficiency., Context: CONCLUSIONS: The presence of CVD was significantly associated with aggressive  presentations. The Borden and Cognard classifications showed little  interobserver variability. Endovascular treatment for CS DAVF is safe and, Context: spine (L2-L4 T-score) and/or femoral neck (Neck T-score) and/or total hip (Total  Hip T-score). Total cholesterol (TC), fasting glucose, arterial blood pressure,  medical history, and family history were obtained. The risk of fatal-CVD was, Context: 160/1000 person. The frequency of CVD within three SCT without metabolic  syndrome (MetS) shows 13.4% in SE, 13.6% in SY, and 14.3% in TE, respectively  (p=NS). The CVD events were significantly different among the types when MetS","24290090, 28054583, 28937520, 23582488, 28660987, 24290090",Loss-of-function nuclear factor κB subunit 1 (NFKB1) variants are the most common monogenic cause of common variable immunodeficiency in Europeans.,"29477724, 30063981"
