question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,I don't know the answer. The provided text does not mention medulloblastoma or its relation to histone lysine methylation.,"Context: have been shown to bind methylated histone residues. For instance, Polycomb,  Chd1, 53BP1, and Crb2/Rad9 proteins all associate with methylated chromatin in a  unique manner governed by their respective recognition motifs. Here we highlight, Context: Recently developed biochemical techniques have enabled researchers to study  histone modifications more easily and accurately. One of these modifications,  histone lysine methylation, has been shown to be highly stable and to represent, Context: silencing of transcription, depending on which lysine residue is modified. The  list of proteins that may in fact directly associate with specific methylated  histone lysines is expanding. Since the finding of HP1, many additional proteins, Context: as a third component of a 'histone code' that modifies the underlying chromatin  structure of the genetic information. Notably, in contrast to acetylation and  phosphorylation, Lys methylation appears to be a relatively stable histone","15970672, 12893173, 15970672, 11356363","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,"I don't know the answer. The context only mentions that 9 ncRNAs were significantly altered with the loss of Sam68, but it does not specify which ones are regulated by Sam68.","Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As, Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As, Context: 1-11]. However, the exact function of this punctate pattern in cytoplasm during  EV71 infection remains unknown. In this study, we firstly have examined this  punctate pattern of Sam68 re-localization in the cytoplasm, and observed the, Context: structures. Regulation of chromatin architecture by Rif1 may be linked to other  chromosome transactions including recombination, repair, or transcription. This  review summarizes recent progress in the effort to elucidate the regulatory","29137239, 29137239, 27057671, 23809990","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is a program that achieves a level of prediction accuracy similar to existing programs but at speeds over 64 times faster than them. It is freely available and can be used for predicting RNA secondary structure.,"Context: at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online, Context: autosomal-recessive encephalopathy in children that is characterized by  mutations in numerous nucleic acid repair enzymes and elevated IFN levels.  Phenotypically, patients with AGS and SLE share many similarities. Ribonuclease, Context: RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available, Context: critical during the transfer of genetic information because it can pair with  both cytosine and adenine. During the de novo synthesis of guanine nucleotides,  GMP is formed first, and it is converted to GDP by guanylate kinase. This enzyme","28459942, 25500879, 28459942, 23376345","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"Visualizing genomes with oligopaint FISH probes involves using short DNA sequences (oligopaints) to label specific genomic regions, allowing researchers to visualize the genome's spatial structure and relationships between different genes or regulatory elements. This technique can provide","Context: efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious, Context: efforts there still exists a shortage of tools dedicated to visualizing the  genome. Creating a tool that can accurately visualize the genome can aid  researchers by highlighting structural relationships that may not be obvious, Context: It has been shown that genome spatial structures largely affect both genome  activity and DNA function. Knowing this, many researchers are currently  attempting to accurately model genome structures. Despite these increased, Context: MOTIVATION: Genome plotting is performed using a wide range of visualizations  tools each with emphasis on a different informative dimension of the genome.  These tools can provide a deeper insight into the genomic structure of the  organism","26868282, 26868282, 26868282, 29659705","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,H3K36me3 is deposited by Set7.,"Context: these two enzyme classes has drawn significant attention from the pharmaceutical  industry. Herein, the authors describe the development and optimization of  homogeneous LANCE Ultra and AlphaLISA antibody-based assays for measuring the, Context: now further investigated this unusual location for H3K9me3 in ZNF genes. Neither  bioinformatic nor experimental approaches support the hypothesis that the 3'  exons of ZNFs are promoters. We further characterized the histone modifications, Context: methyltransferases (HMTs) and demethylases (HDMs). Several HMTs and HDMs have  been implicated in cancer, inflammation, and diabetes, making them attractive  targets for drug therapy. Hence, the discovery of small-molecule modulators for, Context: histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation","21940714, 21347206, 21940714, 27131378",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,I don't know the answer.,"Context: beta (GSK3B) was identified as a target whose silencing bypasses drug resistance  due to loss of p53. p53-null colon cancer cell lines with different sets of  mutations were used to validate the role of GSK3B in sustaining resistance and, Context: molecular target for cancer chemotherapy, Context: effectiveness of cancer therapy. EXPERIMENTAL DESIGN: By using a kinase-directed short hairpin RNA library and  HCT116p53KO drug-resistant colon carcinoma cells, glycogen synthase kinase 3, Context: extraction. The extracts were then analyzed with LC-HRMS in full-scan positive  electrospray ionization mode. A mass resolution of 60 000 was employed.  Benzyldimethylphenylammonium was used as an internal lock mass. Drug targets","23729362, 15283144, 23729362, 22941912","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"These variants affect regulatory elements that interact with MYB, a critical regulator of erythroid development and HbF levels.","Context: (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB, Context: diagnosis as well as in fundamental studies of hemoglobin biochemistry, globin  gene regulation, and human sequence variation at these loci, Context: intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that, Context: Fetal hemoglobin (HbF), the predominant hemoglobin in the fetus, is a mixture of  two molecular species (alpha(2)(G)gamma(2) and alpha(2)(A)gamma(2)) that differ  only at position 136 reflecting the products of two nonallelic gamma-globin","24614105, 11857738, 24614105, 18379999","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,"No.  The context mentions that CTLA4 inhibitors have received attention in treating bladder cancer, but does not mention avelumab.","Context: with T1 high-grade NMIBC fitting the new definition of BCG-unresponsive disease,  that is, persistent high-grade disease at 6-12mo, despite an adequate course of  induction and maintenance with BCG. PATIENT SUMMARY: When T1 high-grade, Context: follow-up treatment of bladder cancer patients, Context: associated protein 4 [CTLA4]) have received the most attention in the treatment  of bladder cancer, and have inhibitor agents either approved or in late-stage  development. This review describes the most recent data on agents that inhibit, Context: therapeutic selection in terms of secondary bladder cancer","31307960, 19181545, 28214651, 27432454","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,I don't know the answer.,"Context: matched at least one of 5494 manually curated Pfam-A families. In contrast,  human residue coverage by Pfam-A families was <45%, with 9418 automatically  generated Pfam-B families adding a further 10%. Even after excluding predicted, Context: The locus control region of the beta-globin cluster contains five DNase I  hypersensitive sites (5'HS1-5) required for locus activation. 5'HS3 contains six  G-rich motifs that are essential for its activity. Members of a protein family,, Context: signal peptide regions and short regions (<50 consecutive residues) unlikely to  harbour new families, for ∼38% of the human protein residues, there was no  information in Pfam about conservation and evolutionary relationship with other, Context: protein. Families unlinked to this locus have also been reported. In an  investigation of 23 individuals, we identified eight different mutations in 9  patients. These include five missense, one frameshift, one splice site defect,","23603847, 9744863, 23603847, 11112378",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,Lundbeck Seattle BioPharmaceuticals.,"Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: efficacy in IBD. However, treatment was associated with the occurrence of  progressive multifocal leukoencephalopathy, which has limited its use,  especially in Europe. Vedolizumab (MNL-0002), Millennium Pharmaceutical's","32266704, 32266704, 32266704, 21157649",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
