question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"I don't know the answer. The context only mentions implications of histone methylation in general and its relation to oncogenesis, but does not specifically mention medulloblastoma.","Context: which hinder histone methylation and are implicated in oncogenesis, are recently  identified in several cancer disease and called oncohistones. Well-known  oncohistones, with mutations on both H3.1 and H3.3, include H3K36M in  chondroblastoma, H3K27M in glioma, and H3G34 mutations that exist in bone  cancers and gliomas. Oncohistone expression can lead to epigenome/transcriptome  reprogramming and eventually to oncogenesis. The H3K27M, H3G34V/R, and H3K36M  histone mutations can lead to the substitution of amino acid(s) at or near a  lysine residue, which is a methylation target. H3K27M characteristically exists  in diffuse intrinsic pontine glioma (pediatric DIPG), and its expression can cause a global decrease of the methylation of histone at the lysine residue.  Uncovering the molecular mechanisms of H3K27M-driven tumorigenesis has recently  led to the identification of some potential therapeutic targets in diffuse intrinsic pontine glioma. In this chapter, we will review and summarize recent  studies on the H3K27M-driven tumorigenic mechanisms and properties and the role  of H3.1K27M and H3.3K27M oncohistones in brain tumors",33155136,"Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,I don't know the answer.   (Note: The provided context does not mention specific long non-coding RNAs (lncRNAs) that are regulated by SAM68.),"Context: A significant portion of the mammalian genome encodes numerous transcripts that  are not translated into proteins, termed long non-coding RNAs. Initial studies  identifying long non-coding RNAs inferred these RNA sequences were a consequence  of transcriptional noise or promiscuous RNA polymerase II activity. However, the  last decade has seen a revolution in the understanding of regulation and  function of long non-coding RNAs. Now it has become apparent that long  non-coding RNAs play critical roles in a wide variety of biological processes.  In this review, we describe the current understanding of long non-coding  RNA-mediated regulation of cellular processes: differentiation, development, and  disease",25483404,"Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is a method based on the seed-and-extension approach for predicting RNA secondary structures. It discovers seed regions using suffix arrays and extends them based on an RNA secondary structure energy model.,"Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available  at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online",28459942,"LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"To visualize genomes with Oligopaint FISH probes, start by synthesizing fluorescently labeled, single-stranded DNA oligonucleotides that target specific genomic regions. These probes can range in size from tens of kilobases to many meg","Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation",24510436,"Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,I don't know the answer.,"Context: The H3K9me3 histone modification is often found at promoter regions, where it  functions to repress transcription. However, we have previously shown that 3'  exons of zinc finger genes (ZNFs) are marked by high levels of H3K9me3. We have  now further investigated this unusual location for H3K9me3 in ZNF genes. Neither  bioinformatic nor experimental approaches support the hypothesis that the 3'  exons of ZNFs are promoters. We further characterized the histone modifications at the 3' ZNF exons and found that these regions also contain H3K36me3, a mark  of transcriptional elongation. A genome-wide analysis of ChIP-seq data revealed  that ZNFs constitute the majority of genes that have high levels of both H3K9me3 and H3K36me3. These results suggested the possibility that the ZNF genes may be  imprinted, with one allele transcribed and one allele repressed. To test the  hypothesis that the contradictory modifications are due to imprinting, we used a",21347206,Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,"PDGFRA, PDGFRB, FGFR1, and PCM1-JAK2.","Context: for the treatment of myeloid/lymphoid neoplasms with eosinophilia and  rearrangement of PDGFRA, PDGFRB or FGFR1, or with PCM1-JAK2 in August 2019 in  the USA. A regulatory assessment for pemigatinib as a treatment for adults with  locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or  rearrangement that is relapsed or refractory after ≥ 1 line of systemic therapy  is underway in the EU. Pemigatinib is also undergoing clinical development in  various countries worldwide for use in several other FGFR-driven malignancies  (e.g. solid tumour, urothelial carcinoma). This article summarizes the  milestones in the development of pemigatinib leading to this first approval for the treatment of adults with previously treated, unresectable, locally advanced  or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as  detected by a US FDA-approved test",32472305,"Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,I don't know the answer.,"Context: Interruption of the normal fetal-to-adult transition of hemoglobin expression  should largely ameliorate sickle cell and beta-thalassemia syndromes.  Achievement of this clinical goal requires a robust understanding of  gamma-globin gene and protein silencing during human development. For this  purpose, age-related changes in globin phenotypes of circulating human erythroid  cells were examined from 5 umbilical cords, 99 infants, and 5 adult donors.  Unexpectedly, an average of 95% of the cord blood erythrocytes and reticulocytes  expressed HbA and the adult beta-globin gene, as well as HbF and the  gamma-globin genes. The distribution of hemoglobin and globin gene expression then changed abruptly due to the expansion of cells lacking HbF or gamma-globin  mRNA (silenced cells). In adult reticulocytes, less than 5% expressed  gamma-globin mRNA. These data are consistent with a ""switching"" model in humans that initially results largely from gamma- and beta-globin gene coexpression and  competition during fetal development. In contrast, early postnatal life is  marked by the rapid accumulation of cells that possess undetectable gamma-globin",16735596,"HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,Yes. The context mentions that avelumab is among the recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma (bladder cancer).,"Context: Urothelial carcinoma is the predominant histologic type of bladder cancer. After  30 years of minimal progress in the treatment of advanced-stage disease, recent  advances in the genomic characterization of urothelial cancer and breakthroughs  in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma. Yet the challenge for clinicians is to  determine the optimal choice of agents as first-line or second-line therapy and  which offers the best chance for overall survival for the individual patient in this rapidly changing field",29784744,"Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,I don't know the answer.,"Context:  The locus control region of the beta-globin cluster contains five DNase I  hypersensitive sites (5'HS1-5) required for locus activation. 5'HS3 contains six  G-rich motifs that are essential for its activity. Members of a protein family, characterized by three zinc fingers highly homologous to those found in  transcription factor Sp1, interact with these motifs. Because point mutagenesis  cannot distinguish between family members, it is not known which protein activates 5'HS3. We show that the function of such closely related proteins can  be distinguished in vivo by matching point mutations in 5'HS3 with amino acid  changes in the zinc fingers of Sp1 and EKLF. Testing their activity in",9744863,Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,Lundbeck Seattle BioPharmaceuticals.   Reasoning: The context mentions that Lundbeck Seattle BioPharmaceuticals is developing eptinezumab for the prevention of migraine.,"Context: Eptinezumab-jjmr (referred to as eptinezumab hereafter; Vyepti™) is a humanised  monoclonal antibody that binds to calcitonin gene-related peptide (CGRP) and  blocks its binding to the receptor. CGRP is believed to play a major role in the  pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the USA for the preventive treatment of migraine in adults. This article summarizes  the milestones in the development of eptinezumab leading to this first approval",32266704,Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
