question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"The implication of histone lysine methylation in medulloblastoma is that it plays a role in tumorigenesis. Specifically, high levels of trimethylated H3K27 (H3K27me3) are found in","Context:  Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels were shown to be higher in Group 3 and 4 tumors compared to WNT and SHH  medulloblastomas, also in tumors without detectable mutations in demethylases.  Here, we report that polycomb genes, required for H3K27 methylation, are consistently upregulated in Group 3 and 4 tumors. These tumors show high  expression of the homeobox transcription factor OTX2. Silencing of OTX2 in D425  medulloblastoma cells resulted in downregulation of polycomb genes such as EZH2,, Context: remaining genes studied showed either low frequency methylation (p14(ARF),  p16(INK4a), RIZ1; <7% of cases), no evidence of methylation (p15(INK4b), TIMP3,  TP73, TSLC1), or comparable patterns of methylation in the normal cerebellum  (EDNRB), suggesting that their hypermethylation does not play a major role in  medulloblastoma. Our data demonstrate that tumour-specific hypermethylation  affects only a subset of genes, and does not support the existence of a  concordant methylation phenotype in this disease. We conclude that epigenetic  TSG inactivation is a significant feature of medulloblastoma, and identify  RASSF1A, HIC1 and CASP8 as potentially critical genes in its pathogenesis. Furthermore, methylation observed in the normal cerebellum emphasises the  requirement for appropriate control tissues when assessing the  tumour-specificity of TSG hypermethylation","23179372, 14688019","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,"Hotair, Mir155hg, SR-lncRNA-1, and SR-lncRNA-2.","Context: The KH-type RNA binding protein Sam68 is required for adipogenesis. We have  previously shown that Sam68-deficient mice have a lean phenotype and are  protected against dietary-induced obesity due to defects in mTOR and S6K1  alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the, Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As  expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the  lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation","29137239, 29137239","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is a method based on the seed-and-extension approach that discovers seed regions using suffix arrays and extends them based on an RNA secondary structure energy model. It achieves high prediction accuracy at speeds over 64 times faster than existing programs.,"Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available  at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online, Context: It is thought that during latent infection, Mycobacterium tuberculosis bacilli  are retained within granulomas in a low-oxygen environment. The dormancy  survival (Dos) regulon, regulated by the response regulator DosR, appears to be  essential for hypoxic survival in M. tuberculosis, but it is not known how the  regulon promotes survival. Here we report that mycobacteria, in contrast to  enteric bacteria, do not form higher-order structures (e.g. ribosomal dimers) upon entry into stasis. Instead, ribosomes are stabilized in the associated form  (70S). Using a strategy incorporating microfluidic, proteomic, and ribosomal  profiling techniques to elucidate the fate of mycobacterial ribosomes during hypoxic stasis, we show that the dormancy regulator DosR is required for optimal  ribosome stabilization. We present evidence that the majority of this effect is  mediated by the DosR-regulated protein MSMEG_3935 (a S30AE domain protein),","28459942, 22544737","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases using Fluorescence In Situ Hybridization","Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation, Context: to each other and nuclear structures such as the nuclear envelope and nuclear  bodies strongly correlates with aspects of function such as gene expression.  Therefore, determining the 3D position of the 6 billion DNA base pairs in each  of the 23 chromosomes inside the nucleus of a human cell is a central challenge  of biology. Recent advances of super-resolution microscopy in principle enable  the mapping of specific molecular features with nanometer precision inside  cells. Combined with highly specific, sensitive and multiplexed fluorescence  labeling of DNA sequences this opens up the possibility of mapping the 3D path  of the genome sequence in situ. Here we develop computational methodologies to reconstruct the sequence configuration of all human chromosomes in the nucleus  from a super-resolution image of a set of fluorescent in situ probes hybridized  to the genome in a cell. To test our approach, we develop a method for the simulation of DNA in an idealized human nucleus. Our reconstruction method,  ChromoTrace, uses suffix trees to assign a known linear ordering of in situ  probes on the genome to an unknown set of 3D in-situ probe positions in the","24510436, 29522506","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,Monomethylation of lysine 20 on histone H4 (H4K20me1) is mediated by PR-Set7.,"Context: The methylation state of lysine 20 on histone H4 (H4K20) has been linked to  chromatin compaction, transcription, DNA repair and DNA replication.  Monomethylation of H4K20 (H4K20me1) is mediated by the cell cycle-regulated  histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation. However, these studies were limited to only a handful of mammalian origins, and  it remains unclear how PR-Set7 and H4K20 methylation impact the replication  program on a genomic scale. We employed genetic, cytological, and genomic approaches to better understand the role of PR-Set7 and H4K20 methylation in  regulating DNA replication and genome stability in Drosophila cells. We find  that deregulation of H4K20 methylation had no impact on origin activation, Context: particularly manifesting as increased promoter DNA methylation with associated  aberrant gene silencing, which plays a significant role in tumor progression. We  now globally map key chromatin parameters for genes with promoter CpG island DNA  hypermethylation in colon cancer cells by combining microarray gene expression  analyses with chromatin immunoprecipitation-on-chip technology. We first show  that the silent state of such genes universally correlates with a broad  distribution of a low but distinct level of the PcG-mediated histone  modification, methylation of lysine 27 of histone 3 (H3K27me), and a very low  level of the active mark H3K4me2. This chromatin pattern, and particularly H3K4me2 levels, crisply separates DNA-hypermethylated genes from those where  histone deacetylation is responsible for transcriptional silencing. Moreover,  the chromatin pattern can markedly enhance identification of truly silent and DNA-hypermethylated genes. We additionally find that when DNA-hypermethylated  genes are demethylated and reexpressed, they adopt a bivalent chromatin pattern,  which is associated with the poised gene expression state of a large group of","27131378, 18632628",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,"Fibroblast growth factor receptor (FGFR) 1, FGFR2, and FGFR3.","Context: Lung cancer is the foremost cause of cancer-related deaths world-wide. Both, the  major forms of lung cancer, Non-small cell lung cancer (NSCLC) and Small cell  lung cancers (SCLC), have responded effectively to chemo-, radiation and  adjuvant-therapies. Tumor removal through surgery also appeared as a good  therapeutic strategy. However, these therapies demonstrated unfavourable  side-effects, and hence novel drugs targeting lung cancer emerged essential. Activation of epidermal growth factor receptor (EGFR)-tyrosine kinases is a key  reason for lung cancer progression. Two important strategies that have  attenuated lung cancers were through treatments with EGFR-tyrosine kinase-inhibitors, erlotinib and gefitinib, or EGFR-neutralizing antibodies,  cetuximab and bevacizumab. A major advantage with erlotinib and gefitinib was  their role in second and third-line treatments following chemotherapies. Phase, Context:  Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other  rearrangement, as detected by a US FDA-approved test. Developed by Incyte  Corporation, it is the first targeted treatment for cholangiocarcinoma in the USA. The recommended dosage of pemigatinib is 13.5 mg once daily, administered  orally with or without food, on days 1-14 of a 21-day cycle until disease  progression or unacceptable toxicity. Pemigatinib received orphan designation","28337370, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"These variants affect regulatory elements that interact with MYB, a critical regulator of erythroid development and HbF levels. They also influence key erythroid transcription factors within this region, thereby regulating fetal hemoglobin.","Context:  Interruption of the normal fetal-to-adult transition of hemoglobin expression  should largely ameliorate sickle cell and beta-thalassemia syndromes.  Achievement of this clinical goal requires a robust understanding of gamma-globin gene and protein silencing during human development. For this  purpose, age-related changes in globin phenotypes of circulating human erythroid  cells were examined from 5 umbilical cords, 99 infants, and 5 adult donors. Unexpectedly, an average of 95% of the cord blood erythrocytes and reticulocytes  expressed HbA and the adult beta-globin gene, as well as HbF and the  gamma-globin genes. The distribution of hemoglobin and globin gene expression, Context:  Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin (HbF) levels and alterations of other clinically important human erythroid  traits. It is unclear how these noncoding sequence variants affect multiple  erythrocyte characteristics. Here, we determined that several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key  erythroid transcription factors within this region. These elements interact with  MYB, a critical regulator of erythroid development and HbF levels. We found that","16735596, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,Yes. The context mentions that avelumab is among the recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma.,"Context: Urothelial carcinoma is the predominant histologic type of bladder cancer. After  30 years of minimal progress in the treatment of advanced-stage disease, recent  advances in the genomic characterization of urothelial cancer and breakthroughs  in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of advanced-stage urothelial carcinoma. Yet the challenge for clinicians is to  determine the optimal choice of agents as first-line or second-line therapy and  which offers the best chance for overall survival for the individual patient in this rapidly changing field, Context: This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN  Guidelines) for Bladder Cancer focuses on systemic therapy for muscle-invasive  urothelial bladder cancer, as substantial revisions were made in the 2017  updates, such as new recommendations for nivolumab, pembrolizumab, atezolizumab,  durvalumab, and avelumab. The complete version of the NCCN Guidelines for  Bladder Cancer addresses additional aspects of the management of bladder cancer, including non-muscle-invasive urothelial bladder cancer and nonurothelial  histologies, as well as staging, evaluation, and follow-up","29784744, 28982750","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,The HER-2 protein belongs to the receptor tyrosine kinase (RTK) family.,"Context:  A correct three-dimensional structure is crucial for the physiological functions  of a protein, yet the folding of proteins to acquire native conformation is a  fundamentally error-prone process. Eukaryotic organisms have evolved a highly conserved endoplasmic reticulum-mediated protein quality control (ERQC)  mechanism to monitor folding processes of secretory and membrane proteins,  allowing export of only correctly folded proteins to their physiological destinations, retaining incompletely/mis-folded ones in the ER for additional  folding attempts, marking and removing terminally misfolded ones via a unique  multiple-step degradation process known as ER-associated degradation (ERAD), Context:  Cell adhesion molecules are glycoproteins expressed on the cell surface and play  an important role in inflammatory as well as neoplastic diseases. There are four  main groups: the integrin family, the immunoglobulin superfamily, selectins, and cadherins. The integrin family has eight subfamilies, designated as beta 1  through beta 8. The most widely studied subfamilies are beta 1 (CD29, very late  activation [VLA] members), beta 2 (leukocyte integrins such as CD11a/CD18, CD11b/CD18, CD11c/CD18, and alpha d beta 2), beta 3 (CD61, cytoadhesions), and  beta 7 (alpha 4 beta 7 and alpha E beta 7). The immunoglobulin superfamily  includes leukocyte function antigen-2 (LFA-2 or CD2), leukocyte function","24817869, 9150551",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,I don't know the answer.,"Context: Conflict of interest statement: CONFLICTS OF INTEREST: Robert A. Hauser is  supported in part by a Center of Excellence grant from the National Parkinson  Foundation. He received payment from Adamas Pharmaceuticals for participating as  a Steering Committee member, and reports consulting fees from Teva  Pharmaceuticals, UCB BioSciences, AbbVie, Novartis, Biotie Therapies, Lundbeck,  Pfizer, Allergan Neuroscience, Neurocrine Biosciences, Chelsea Therapeutics,  Auspex Pharmaceuticals, Acadia Pharmaceuticals, Michael J. Fox Foundation, GLG,  AstraZeneca, Acorda Therapeutics, Impax Pharmaceuticals, Cynapsus Therapeutics,  US WorldMeds, Neuropore, and Prexton Therapeutics. He is employed by the University of South Florida (Florida). Rajesh Pahwa is receiving, or has  received, honoraria or payments for consulting from AbbVie, Acadia, Acorda,  Adamas, Sunovion, Impax, Lundbeck, Neurocrine, Sage, St. Jude Medical, Teva Neuroscience, UCB, US WorldMeds, and Global Kinetics, and has also received  research grants from Acadia, Acorda, Adamas, Avid, Biotie, Boston Scientific,  Civitas, Cynapsus, Kyowa, NIH/NINDS, NPF, Pfizer, and PSG/University of, Context:  TNF blockers have been available to treat various inflammatory disorders since  more than a decade. T cells and macrophages mainly express TNF and activate many  cells through two types of receptors. Pharmaceutical companies developed two types of TNF blockers: soluble receptors and monoclonal antibodies.  Understanding of differences of structure and function can explain divergence of  efficacy or side effects. Etanercept has the best retention rate in rheumatic diseases, but is less or not effective in granulomatous diseases, such as  inflammatory bowel diseases or uveitis. However, etanercept induces less  tuberculosis infections than anti-TNF blocker monoclonal antibodies","29777529, 24611432",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
