question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,"Yes, histone lysine methylation has significant implications in medulloblastoma. Specifically, H3K27 methylation plays a role in Group 3 and Group 4 tumors, with higher levels of trim","Context:  Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels were shown to be higher in Group 3 and 4 tumors compared to WNT and SHH  medulloblastomas, also in tumors without detectable mutations in demethylases.  Here, we report that polycomb genes, required for H3K27 methylation, are consistently upregulated in Group 3 and 4 tumors. These tumors show high  expression of the homeobox transcription factor OTX2. Silencing of OTX2 in D425  medulloblastoma cells resulted in downregulation of polycomb genes such as EZH2,, Context: genetic events in genes targeting histone lysine methylation, particularly that  of histone 3, lysine 9 (H3K9). Post-translational modification of histone  proteins is critical for regulation of gene expression, can participate in  determination of stem cell fates and has been implicated in carcinogenesis.  Consistent with our genetic data, restoration of expression of genes controlling  H3K9 methylation greatly diminishes proliferation of medulloblastoma in vitro.  Copy number aberrations of genes with critical roles in writing, reading,  removing and blocking the state of histone lysine methylation, particularly at  H3K9, suggest that defective control of the histone code contributes to the pathogenesis of medulloblastoma., Context:  Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels were shown to be higher in Group 3 and 4 tumors compared to WNT and SHH  medulloblastomas, also in tumors without detectable mutations in demethylases.  Here, we report that polycomb genes, required for H3K27 methylation, are consistently upregulated in Group 3 and 4 tumors. These tumors show high  expression of the homeobox transcription factor OTX2. Silencing of OTX2 in D425  medulloblastoma cells resulted in downregulation of polycomb genes such as EZH2,","23179372, 19270706, 23179372","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which human gene encode for DNA polymerase θ?,"Yes, the POLQ gene encodes for DNA polymerase θ in humans. This is explicitly stated in the context.","Context:  DNA polymerase theta (pol θ) is encoded in the genomes of many eukaryotes,  though not in fungi. Pol θ is encoded by the POLQ gene in mammalian cells. The  C-terminal third of the protein is a family A DNA polymerase with additional insertion elements relative to prokaryotic homologs. The N-terminal third is a  helicase-like domain with DNA-dependent ATPase activity. Pol θ is important in  the repair of genomic double-strand breaks (DSBs) from many sources. These include breaks formed by ionizing radiation and topoisomerase inhibitors, breaks  arising at stalled DNA replication forks, breaks introduced during  diversification steps of the mammalian immune system, and DSB induced by, Context: DNA polymerase theta (pol θ) is encoded in the genomes of many eukaryotes,  though not in fungi. Pol θ is encoded by the POLQ gene in mammalian cells. The  C-terminal third of the protein is a family A DNA polymerase with additional  insertion elements relative to prokaryotic homologs. The N-terminal third is a  helicase-like domain with DNA-dependent ATPase activity. Pol θ is important in  the repair of genomic double-strand breaks (DSBs) from many sources. These include breaks formed by ionizing radiation and topoisomerase inhibitors, breaks  arising at stalled DNA replication forks, breaks introduced during  diversification steps of the mammalian immune system, and DSB induced by CRISPR-Cas9. Pol θ participates in a route of DSB repair termed ""alternative  end-joining"" (altEJ). AltEJ is independent of the DNA binding Ku protein complex  and requires DNA end resection. Pol θ is able to mediate joining of two resected, Context: Potential DNA replication accessory factors from the yeast Saccharomyces  cerevisiae have previously been identified by their ability to bind to DNA  polymerase alpha protein affinity matrices (J. Miles and T. Formosa, Proc. Natl.  Acad. Sci. USA 89:1276-1280, 1992). We have now used genetic methods to  characterize the gene encoding one of these DNA polymerase alpha-binding  proteins (POB1) to determine whether it plays a role in DNA replication in vivo. We find that yeast cells lacking POB1 are viable but display a constellation of  phenotypes indicating defective DNA metabolism. Populations of cells lacking  POB1 accumulate abnormally high numbers of enlarged large-budded cells with a single nucleus at the neck of the bud. The average DNA content in a population  of cells lacking POB1 is shifted toward the G2 value. These two phenotypes  indicate that while the bulk of DNA replication is completed without POB1,","27264557, 27264557, 1448101",DNA polymerase theta (pol θ) is an evolutionarily conserved protein encoded by the POLQ gene in mammalian genomes,"27264557, 28668117"
Which lncRNAS are regulated by SAM68?,"Yes, there are four lncRNAs regulated by Sam68 according to the context. These include Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA","Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As  expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the  lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation., Context: lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the  half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas  depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation., Context: alternative splicing. Herein we profiled the transcriptome of Sam68 wild type  and deficient 3T3-L1 mouse preadipocytes. We identified 652 protein-coding genes  and 9 ncRNAs that were significantly altered with the loss of Sam68. As  expected, downregulated genes were significantly associated with GO terms linked  to cell migration, motility, and fat cell differentiation, while upregulated  genes were mostly associated with GO terms linked to neurogenesis. Of the  lncRNAs, we identified Hotair, Mir155hg, as well as two new lncRNAs (SR-lncRNA-1  and SR-lncRNA-2) that were regulated by Sam68, and contained consensus Sam68  binding sites. RNA stability assays showed that Sam68-deficiency decreased the half-life of Hotair, and increased the half-lives of Mir155hg and SR-lncRNA-2,  while the stability of SR-lncRNA-1 was unaffected. Depletion of Hotair and  SR-lncRNA-1 in wild type 3T3-L1 cells led to defects in adipogenesis, whereas depletion of SR-lncRNA-2 in Sam68-deficient 3T3-L1 cells partially rescued the  adipogenesis defect observed in these cells. Collectively, our findings define a  new role for Sam68 as a regulator of lncRNAs during adipogenic differentiation.","29137239, 29137239, 29137239","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
What is ectopia lentis?,"Yes, ectopia lentis is a condition where the lens of the eye is subluxated due to the disruption of the zonular fibers. It is genetically heterogeneous and can either be isolated or associated","Context:  Ectopia lentis (EL) is a condition that can either herald underlying systemic  conditions, or be isolated. The recent expansion in the genetics of these  conditions has furthered the understanding of the underlying molecular aetiology. It is becoming apparent that novel genes, and in particular the  ADAMTS (a disintegrin and metalloproteinase with thrombospondin motifs) family,  are important in ocular development. The common link in these genes seems to be EL. The clinical management of EL is challenging. In particular, the options for  addressing surgically induced aphakia in the context of an ectopic capsule are  varied. Little evidence exists to direct management of these issues. This review, Context: of the family. CONCLUSIONS: We report a recurrent R240C mutation in FBN1 in an autosomal  dominant ectopia lentis family. This mutation has previously been reported in a  family with isolated ectopia lentis, in another family with ectopia lentis and  involvement of the skeleton and integument, and in one person with classic  Marfan syndrome. This is the largest family with isolated ectopia lentis  reported to date. The results of the present study provide convincing evidence  for a correlation of R240C and isolated ectopia lentis. In addition, this is the  first report of molecular characterization in an ectopia lentis family of Indian  origin., Context:  Ectopia lentis is a genetically heterogeneous condition that is characterized by  the subluxation of the lens resulting from the disruption of the zonular fibers.  Patients with ectopia lentis commonly present with a marked loss in visual acuity in addition to a number of possibly accompanying ocular complications  including cataract, myopia, and retinal detachment. We here describe an isolated  form of ectopia lentis in a large inbred family that shows autosomal-recessive inheritance. We map the ectopia lentis locus in this family to the  pericentromeric region on chromosome 1 (1p13.2-q21.1). The linkage region  contains well more than 60 genes. Mutation screening of four candidate genes","24406422, 18079676, 19200529",Ectopia Lentis is dislocation of the optic lens in the eye.,"25939784, 19200529, 25797933"
Describe RIblast,"Yes, RIblast is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. It discovers seed regions using suffix arrays and extends them based on an RNA secondary structure energy model. This","Context: It is thought that during latent infection, Mycobacterium tuberculosis bacilli  are retained within granulomas in a low-oxygen environment. The dormancy  survival (Dos) regulon, regulated by the response regulator DosR, appears to be  essential for hypoxic survival in M. tuberculosis, but it is not known how the  regulon promotes survival. Here we report that mycobacteria, in contrast to  enteric bacteria, do not form higher-order structures (e.g. ribosomal dimers) upon entry into stasis. Instead, ribosomes are stabilized in the associated form  (70S). Using a strategy incorporating microfluidic, proteomic, and ribosomal  profiling techniques to elucidate the fate of mycobacterial ribosomes during hypoxic stasis, we show that the dormancy regulator DosR is required for optimal  ribosome stabilization. We present evidence that the majority of this effect is  mediated by the DosR-regulated protein MSMEG_3935 (a S30AE domain protein),, Context: indispensable technique. However, the high computational costs of existing  RNA-RNA interaction prediction tools prevent their application to large-scale  lncRNA datasets. RESULTS: Here, we present 'RIblast', an ultrafast RNA-RNA interaction prediction  method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online., Context: indispensable technique. However, the high computational costs of existing  RNA-RNA interaction prediction tools prevent their application to large-scale  lncRNA datasets. RESULTS: Here, we present 'RIblast', an ultrafast RNA-RNA interaction prediction  method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that  RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available at https://github.com/fukunagatsu/RIblast . CONTACT: t.fukunaga@kurenai.waseda.jp or mhamada@waseda.jp. SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics  online.","22544737, 28459942, 28459942","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Are piRNAs involved in gene silencing?,"Yes, piRNAs are involved in gene silencing. They protect the genome from invasive transposable elements in the germline by repressing transposons post-transcriptionally and/or transcriptionally. Additionally,","Context: PIWI-interacting RNAs (piRNAs) are endogenous small noncoding RNAs that act as  guardians of the genome, protecting it from invasive transposable elements in  the germline. Animals lacking piRNA functions show defects in gametogenesis and  exhibit sterility. Their descendants are also predisposed to inheriting  mutations. Thus, the piRNA pathway has evolved to repress transposons  post-transcriptionally and/or transcriptionally. A growing number of studies on  piRNAs have investigated piRNA-mediated gene silencing, including piRNA  biogenesis. However, piRNAs remain the most enigmatic among all of the  silencing-inducing small RNAs because of their complexity and uniqueness. Although piRNAs have been previously suggested to be germline-specific, recent  studies have shown that piRNAs also play crucial roles in nongonadal cells.  Furthermore, piRNAs have also recently been shown to have roles in multigenerational epigenetic phenomena in worms. The purpose of this review is  to highlight new piRNA factors and novel insights in the piRNA world., Context: functional I elements. Finally, we demonstrate that the piRNA-induced silencing  of the functional I elements is at least partially posttranscriptional. In a  repressive background, these elements are still transcribed, but some of their  sense transcripts are kept in nurse cell nuclear foci together with those of the  Doc retrotransposon. In the absence of I element piRNAs, either in dysgenic  females or in mutants of the piRNA silencing pathway, sense I element  transcripts are transported toward the oocyte where retrotransposition occurs.  Our results indicate that piRNAs are involved in a posttranscriptional  gene-silencing mechanism resulting in RNA nuclear accumulation., Context: PIWI-interacting RNAs (piRNAs) are endogenous small noncoding RNAs that act as  guardians of the genome, protecting it from invasive transposable elements in  the germline. Animals lacking piRNA functions show defects in gametogenesis and  exhibit sterility. Their descendants are also predisposed to inheriting  mutations. Thus, the piRNA pathway has evolved to repress transposons  post-transcriptionally and/or transcriptionally. A growing number of studies on  piRNAs have investigated piRNA-mediated gene silencing, including piRNA  biogenesis. However, piRNAs remain the most enigmatic among all of the  silencing-inducing small RNAs because of their complexity and uniqueness. Although piRNAs have been previously suggested to be germline-specific, recent  studies have shown that piRNAs also play crucial roles in nongonadal cells.  Furthermore, piRNAs have also recently been shown to have roles in multigenerational epigenetic phenomena in worms. The purpose of this review is  to highlight new piRNA factors and novel insights in the piRNA world.","23124062, 18809914, 23124062",Piwi induces piRNA-guided transcriptional silencing and establishment of a repressive chromatin state. piRNA-guided slicing of transposon transcripts enforces their transcriptional silencing via specifying the nuclear piRNA repertoire. Transcriptional silencing implies a piRNA-mediated formation of repressive chromatin which diminishes the transcriptional capacity of the target locus.,"24178563, 20439430, 25336588, 21775629, 23625890, 21764773, 25842866, 18809914, 20559422, 26279487, 23465540, 20080197, 26302790, 26472911, 23124062, 23392610, 24939875, 23132912, 25313140, 24288375, 17872506"
Give an overview of visualizing genomes with oligopaint FISH probes.,"Yes, Oligopaint FISH probes are used for visually analyzing genomic regions. These probes are single-stranded DNA oligonucleotides, labeled fluorescently and synthesized through basic molecular","Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation., Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation., Context:  Oligopaint probes are fluorescently labeled, single-stranded DNA  oligonucleotides that can be used to visualize genomic regions ranging in size  from tens of kilobases to many megabases. This unit details how Oligopaint probes can be synthesized using basic molecular biological techniques, and  provides protocols for FISH, 3D-FISH, and sample preparation.","24510436, 24510436, 24510436","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
What is the minimal genome build?,"No, the context does not provide enough information to determine a specific minimal genome build. The concept of a minimal genome is discussed as an ongoing pursuit in synthetic biology, with no single consensus or agreed-upon set of genes. Instead","Context: A central undertaking in synthetic biology (SB) is the quest for the 'minimal  genome'. However, 'minimal sets' of essential genes are strongly  context-dependent and, in all prokaryotic genomes sequenced to date, not a  single protein-coding gene is entirely conserved. Furthermore, a lack of  consensus in the field as to what attributes make a gene truly essential adds  another aspect of variation. Thus, a universal minimal genome remains elusive. Here, as an alternative to defining a minimal genome, we propose that the  concept of gene persistence can be used to classify genes needed for robust  long-term survival. Persistent genes, although not ubiquitous, are conserved in a majority of genomes, tend to be expressed at high levels, and are frequently  located on the leading DNA strand. These criteria impose constraints on genome  organization, and these are important considerations for engineering cells and, Context:  The minimal cell concept represents a pragmatic approach to the question of how  few genes are required to run a cell. This is a helpful way to build a  parts-list, and has been more successful than attempts to deduce a minimal gene set for life by inferring the gene repertoire of the last universal common  ancestor, as few genes trace back to this hypothetical ancestral state. However,  the study of minimal cellular systems is the study of biological outliers where, by practical necessity, coevolutionary interactions are minimized or ignored. In  this paper, we consider the biological context from which minimal genomes have  been removed. For instance, some of the most reduced genomes are from, Context: Single-cell prokaryotes represent a simple and primitive cellular life form. The  identification of the essential genes of bacteria and the minimal genome for the  free-living cellular life could provide insights into the origin, evolution, and  essence of life forms. The principles, methodology, and recent progresses in the  identification of essential genes and minimal genome and the creation of  synthetic cells are reviewed and particularly the strategies for creating the  minimal genome and the potential applications are introduced.","23219343, 26539175, 22916492","The identification of the essential genes of bacteria and the minimal genome for the free-living cellular life could provide insights into the origin, evolution, and essence of life forms. The field of Synthetic Biology seeks to apply engineering principles to biology in order to produce novel biological systems. One approach to accomplish this goal is the genome-driven cell engineering approach, which searches for functioning minimal genomes in naturally occurring microorganisms, which can then be used as a template for future systems. Currently a prototypical minimal genome has not been discovered.","21987714, 23420643, 23873957, 26539175, 22916492, 23219343, 21203957"
Which histone marks are deposited by Set7?,"Yes, Set7 deposits a specific type of histone mark. According to the context, Set7, also known as SET7/9, is responsible for methylating lysine 4 on histone H3 (H3K","Context: modified by lysine acetylation (Kac) and lysine crotonylation (Kcr). This  histone mark was initially identified by MS and then validated by chemical and  biochemical methods. Histone Khib shows distinct genomic distributions from  histone Kac or histone Kcr during male germ cell differentiation. Using  chromatin immunoprecipitation sequencing, gene expression analysis and  immunodetection, we show that in male germ cells, H4K8hib is associated with  active gene transcription in meiotic and post-meiotic cells. In addition,  H4K8ac-associated genes are included in and constitute only a subfraction of  H4K8hib-labeled genes. The histone Khib mark is conserved and widely distributed, has high stoichiometry and induces a large structural change. These  findings suggest its critical role on the regulation of chromatin functions., Context:  We describe distinct patterns of histone methylation during human cell cycle  progression. Histone H4 methyltransferase activity was found to be cell  cycle-regulated, consistent with increased H4 Lys 20 methylation at mitosis. This increase closely followed the cell cycle-regulated expression of the H4 Lys  20 methyltransferase, PR-Set7. Localization of PR-Set7 to mitotic chromosomes  and subsequent increase in H4 Lys 20 methylation were inversely correlated to transient H4 Lys 16 acetylation in early S-phase. These data suggest that H4 Lys  20 methylation by PR-Set7 during mitosis acts to antagonize H4 Lys 16  acetylation and to establish a mechanism by which this mark is epigenetically  transmitted., Context: H19 and Gtl2 loci in mouse ES cells. Some, but not all, murine H1 subtypes  interact with DNA methyltransferases DNMT1 and DNMT3B. The interactions are  direct and require a portion of the H1 C-terminal domain. Expression of an H1  subtype that interacts with DNMT1 and DNMT3B in ES cells leads to their  recruitment and DNA methylation of the H19 and Gtl2 imprinting control regions.  H1 also interferes with binding of the SET7/9 histone methyltransferase to the  imprinting control regions, inhibiting production of an activating methylation  mark on histone H3 lysine 4. H1-dependent recruitment of DNMT1 and DNMT3B and  interference with the binding of SET7/9 also were observed with chromatin reconstituted in vitro. The data support a model in which H1 plays an active  role in helping direct two processes that lead to the formation of epigenetic  silencing marks. The data also provide evidence for functional differences among the H1 subtypes expressed in somatic mammalian cells.","24681537, 12208845, 23302691",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What is the most common monogenic cause of common variable immunodeficiency (CVID) in Europeans?,"No, the context does not provide information about the most common monogenic cause of CVID in Europeans. It focuses on defining sub-groups of CVID patients based on their phenotypes and clinical characteristics, but it does not mention any","Context:  Common variable immunodeficiency (CVID) is a heterogeneous group of diseases.  Our aim was to define sub-groups of CVID patients with similar phenotypes and  clinical characteristics. Using eight-color flow cytometry, we analyzed both B- and T-cell phenotypes in a cohort of 88 CVID patients and 48 healthy donors. A  hierarchical clustering of probability binning ""bins"" yielded a separate cluster  of 22 CVID patients with an abnormal phenotype. We showed coordinated proportional changes in naïve CD4+ T-cells (decreased), intermediate CD27- CD28+  CD4+ T-cells (increased) and CD21low B-cells (increased) that were stable for  over three years. Moreover, the lymphocytes' immunophenotype in this patient, Context: BACKGROUND: Evans syndrome (ES) is a rare immune disorder in children,  manifested by simultaneous or sequential autoimmune cytopenias (ACs) of unknown  cause and having a chronic course with periods of exacerbation and remission.  Some primary immunodeficiencies (PIDs) may present with autoimmune  manifestations without infections, masking suspicion of them. The PIDs that can  typically manifest as ES are autoimmune lymphoproliferative syndrome and common  variable immunodeficiency (CVID). MATERIALS AND METHODS: Review of clinical charts and laboratory results of  pediatric patients followed-up in the outpatient clinic of PID with a diagnosis  of ES and humoral immunodeficiency. RESULTS: Three pediatric patients, a boy and 2 girls, presented with  corticosteroid-dependent ES. In the diagnostic approach, autoimmune  lymphoproliferative syndrome was ruled out, and during follow-up, patients showed laboratory signs of humoral immune deficiency and were diagnosed with  CVID. After initiating the recommended treatment for CVID with AC, patients  improved without new exacerbations., Context:  Common variable immunodeficiency (CVID) is a heterogeneous group of diseases.  Our aim was to define sub-groups of CVID patients with similar phenotypes and  clinical characteristics. Using eight-color flow cytometry, we analyzed both B- and T-cell phenotypes in a cohort of 88 CVID patients and 48 healthy donors. A  hierarchical clustering of probability binning ""bins"" yielded a separate cluster  of 22 CVID patients with an abnormal phenotype. We showed coordinated proportional changes in naïve CD4+ T-cells (decreased), intermediate CD27- CD28+  CD4+ T-cells (increased) and CD21low B-cells (increased) that were stable for  over three years. Moreover, the lymphocytes' immunophenotype in this patient","28054583, 28937520, 28054583",Loss-of-function nuclear factor κB subunit 1 (NFKB1) variants are the most common monogenic cause of common variable immunodeficiency in Europeans.,"29477724, 30063981"
