question,answer,contexts,contexts_ids,ground_truth,goldPassages
What is the implication of histone lysine methylation in medulloblastoma?,Recent studies suggest a role for H3K27 methylation in medulloblastomas. Frequent mutations in histone H3 lysine 27 (H3K27) demethylases were found in medulloblastomas of Group,"Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels, Context: Recent studies showed frequent mutations in histone H3 lysine 27 (H3K27)  demethylases in medulloblastomas of Group 3 and Group 4, suggesting a role for  H3K27 methylation in these tumors. Indeed, trimethylated H3K27 (H3K27me3) levels, Context: Histone modification plays important roles in many biological processes such as  development and carcinogenesis. Methylation of histone H3 lysine 4 (H3K4) is  commonly associated with transcriptional activation of genes. H3K4 methylation, Context: many studies indicating that they are significantly involved in tumor  establishment and progression. Histone methyltransferases (HMTs) are a large  group of enzymes that specifically methylate protein lysine and arginine","23179372, 23179372, 25706881, 23557020","Aberrant patterns of H3K4, H3K9, and H3K27 histone lysine methylation were shown to result in histone code alterations, which induce changes in gene expression, and affect the proliferation rate of cells in medulloblastoma.","23179372, 19270706, 23184418"
Which lncRNAS are regulated by SAM68?,I don't know the answer.,"Context: and hepatitis C virus infection. lncRNA#32 bound to activating transcription  factor 2 (ATF2) and regulated ISG expression. Our results reveal a role for  lncRNA#32 in host antiviral responses, Context: Genomic imprinting has been a great resource for studying transcriptional and  post-transcriptional-based gene regulation by long noncoding RNAs (lncRNAs). In  this article, I overview the functional role of intergenic lncRNAs (H19, IPW,, Context: Long non-coding RNAs (lncRNAs) were recently shown to regulate chromatin  remodelling activities. Their function in regulating gene expression switching  during specific developmental stages is poorly understood. Here we describe a, Context: ectopic expression of lncRNA#32 significantly suppressed EMCV replication,  suggesting that lncRNA#32 positively regulates the host antiviral response. We  further demonstrated the suppressive function of lncRNA#32 in hepatitis B virus","27582466, 26004516, 24196393, 27582466","Hotair, Mir155hg, as well as SR-lncRNA-1 and SR-lncRNA-2 are regulated by Sam68, and contained consensus Sam68 binding sites.",29137239
Describe RIblast,RIblast is a method based on the seed-and-extension approach for RNA-RNA interaction prediction. It discovers seed regions using suffix arrays and extends them based on an RNA secondary structure energy model.,"Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that, Context: method based on the seed-and-extension approach. RIblast discovers seed regions  using suffix arrays and subsequently extends seed regions based on an RNA  secondary structure energy model. Computational experiments indicate that, Context: RIblast achieves a level of prediction accuracy similar to those of existing  programs, but at speeds over 64 times faster than existing programs. AVAILABILITY AND IMPLEMENTATION: The source code of RIblast is freely available, Context: indispensable technique. However, the high computational costs of existing  RNA-RNA interaction prediction tools prevent their application to large-scale  lncRNA datasets. RESULTS: Here, we present 'RIblast', an ultrafast RNA-RNA interaction prediction","28459942, 28459942, 28459942, 28459942","LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",28459942
Give an overview of visualizing genomes with oligopaint FISH probes.,"Oligopaint FISH probes are used to visualize specific regions of a genome by binding to unique sequences of DNA. This allows researchers to see the physical location of genes or other genomic features on chromosomes, providing a detailed view of the genome's structure","Context: Asthma is an inflammatory disease which affects millions of people worldwide.  Therefore, it is necessary to search for new sources of therapies for the  treatment of these patients in order to improve their quality of life. From, Context: Leber's hereditary optic neuropathy (LHON) is a maternally transmitted disease.  Clinically, no efficient assay protocols have been available. In this study, we  aimed to develop an oligonucleotide biochip specialized for detection of known, Context: molecular diagnostics, Context: modifications simultaneously. Podbat can be used to analyze, visualize, store  and share epigenomics data. Among other functions, Podbat allows data-driven  determination of genome regions of differential protein occupancy or RNA","28971769, 21694444, 29449511, 21901086","Oligopaint probes are fluorescently labeled, single-stranded DNA oligonucleotides that can be used to visualize genomic regions ranging in size from tens of kilobases to many megabases. Coupled with fluorescence in situ hybridization (FISH) and a bioinformatic platform, this technology could be extended to any organism whose genome has been sequenced. The oligonucleotide probes are renewable, highly efficient, and able to robustly label chromosomes in cell culture, fixed tissues, and metaphase spreads. The method gives researchers precise control over the sequences they target and allows for single and multicolor imaging of chromosomal regions. It is anticipated that this technology will lead to an enhanced ability to visualize interphase and metaphase chromosomes.","24510436, 23236188"
Which histone marks are deposited by Set7?,Monomethylated lysine.   This is because the context mentions that SET7 specifically monomethylates Lys-142 of DNMT1.,"Context: SET7, a known histone methyltransferase, is involved in the regulation of  protein stability of DNMT1. SET7 colocalizes and directly interacts with DNMT1  and specifically monomethylates Lys-142 of DNMT1. Methylated DNMT1 peaks during, Context: histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation, Context: histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation, Context: histone methyltransferase PR-Set7. PR-Set7 depletion in mammalian cells results  in defective S phase progression and the accumulation of DNA damage, which has  been partially attributed to defects in origin selection and activation","19282482, 27131378, 27131378, 27131378",Set7 is H4K20 monomethyltransferase. Upregulation of PR-Set7 expression upon loss of HCF-1 leads to improper mitotic H4-K20 methylation. Set7 (or some variant) has also been reported to perform mono-methylation on lysine-4 of H3.,"21963854, 12086618, 12208845, 15200950"
What are the targets of pemigatinib?,"FGFR1, FGFR2, and FGFR3.","Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,, Context: Pemigatinib (PEMAZYRE™), a small molecule inhibitor of fibroblast growth factor  receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval in April 2020  in the USA for the treatment of adults with previously treated, unresectable,","32472305, 32472305, 32472305, 32472305","Pemigatinib is a small molecule inhibitor of fibroblast growth factor receptor (FGFR) 1, FGFR2 and FGFR3, received accelerated approval  for the treatment of adults with previously treated, unresectable, locally advanced or metastatic cholangiocarcinoma and a FGFR2 fusion or other rearrangement, as detected by a US FDA-approved test.","32677452, 32472305, 32203698, 32315352, 32684989"
How do HBS1L-MYB intergenic variants regulate fetal hemoglobin?,"HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels. This reduces MYB's repression on HbF (fetal hemoglobin) gene, leading to elevated fetal","Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: Genetic studies have identified common variants within the intergenic region  (HBS1L-MYB) between GTP-binding elongation factor HBS1L and myeloblastosis  oncogene MYB on chromosome 6q that are associated with elevated fetal hemoglobin, Context: several HBS1L-MYB intergenic variants reduce transcription factor binding,  affecting long-range interactions with MYB and MYB expression levels. These data  provide a functional explanation for the genetic association of HBS1L-MYB","24614105, 24614105, 24614105, 24614105","HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers. Several HBS1L-MYB intergenic variants affect regulatory elements that are occupied by key erythroid transcription factors within this region. These elements interact with MYB, a critical regulator of erythroid development and HbF levels. Several HBS1L-MYB intergenic variants reduce transcription factor binding, affecting long-range interactions with MYB and MYB expression levels.",24614105
Is avelumab effective for bladder cancer?,Yes. Context mentions that avelumab is among the recent novel therapeutic advances gaining approvals by the FDA for treatment of bladder cancer.,"Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of, Context: in bladder cancer therapeutics have rejuvenated the field. Nivolumab,  pembrolizumab, atezolizumab, durvalumab, and avelumab are among the exciting  recent novel therapeutic advances gaining approvals by the FDA for treatment of","29784744, 29784744, 29784744, 29784744","Yes, avelumab is effective treatment of bladder cancer.","29103968, 29606979, 29784744, 29644490, 28864844, 28493171, 29540084, 29069302, 28214651, 29416316, 28982750"
HER-2 belongs to what family of proteins?,The human epidermal growth factor receptor (HER) family.,"Context: HER-2 belongs to a family of four transmembrane receptor tyrosine kinases that  mediate growth, differentiation and survival of cells. HER-2 overexpression and  amplification occurs in approximately 15 to 25 % of breast cancers and is, Context: HER-2 belongs to the human epidermal growth factor receptor (HER) family. Via  different signal transduction pathways, HER-2 regulates normal cell  proliferation, survival, and differentiation. Recently, it was reported that, Context: Human epidermal growth factor receptor 2 (HER2) is a member of the HER family of  proteins containing four receptor tyrosine kinases. It plays an important role  in the pathogenesis of certain human cancers. In non-small-cell lung cancer, Context: BACKGROUND: The HER-2/neu oncogene encodes for a transmembrane glycoprotein with  intracellular tyrosine kinase activity. The HER-2/neu receptor belongs to the  family of epidermal growth factor receptors that are crucial in the activation","17867585, 29389942, 26545934, 17536308",Her-2 belongs to the family of the human epidermal growth factor receptors (EGFRs).,"16707458, 26545934, 15173008, 27993109, 30312728, 15920544, 21896992, 33202212, 11785652, 17536308, 15782071, 11694782, 22505536, 17867585, 12767812, 25620423, 27426127, 30384340, 10480346, 11180765, 19048033, 7612897, 21805036, 19279475, 29389942, 16800251, 18505086"
Which company developed eptinezumab?,Lundbeck Seattle BioPharmaceuticals.,"Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the, Context: pathophysiology of migraine. Eptinezumab, delivered by intravenous (IV)  administration, is being developed by Lundbeck Seattle BioPharmaceuticals for  the prevention of migraine. In February 2020, eptinezumab was approved in the","32266704, 32266704, 32266704, 32266704",Eptinezumab was developed by Lundbeck Seattle BioPharmaceuticals.,32266704
