question,answer,contexts,contexts_ids,ground_truth,goldPassages
Was Abraham Lincoln the sixteenth President of the United States?,"Yes, he was. The resource page specifies that Abraham Lincoln was the 16th president of the United States.","Context: .""  Abe Lincoln resource page",301,yes,
Was Abraham Lincoln the first President of the United States?,"No, George Washington was the first President of the United States. The context specifically mentions that Abraham Lincoln was the 16th President of the United States, which means there were 15 presidents before him.","Context: .""  Abe Lincoln resource page",301,No,
Do scholars rank lincoln among the top three presidents?,"Yes, according to the context, scholars now rank Lincoln among the top three U.S. Presidents.","Context: Scholars now rank Lincoln among the top three U.S. Presidents, with the majority of those surveyed placing him first. He is noted for his lasting influence on U.S. politics, including a redefinition of republicanism",281,Yes,
Who is most noted for his contributions to the theory of molarity and molecular weight?,"Yes, Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto is most noted for his contributions to the theory of molarity and molecular weight. He developed these theories during his career","Context: Lorenzo Romano Amedeo Carlo Avogadro, Count of Quaregna and Cerreto (August 9, 1776 July 9, 1856) was an Italian savant.  He is most noted for his contributions to the theory of molarity and molecular weight",725,Amedeo Avogadro,
Is Avogadro 's number commonly used to compute the results of chemical reactions ?,"Yes, because as stated in the context, Avogadro's number is commonly used to compute the results of chemical reactions. It provides chemists with an exact amount of substances produced in a given reaction.",Context: .  Avogadro's number is commonly used to compute the results of chemical reactions. It allows chemists to determine the exact amounts of substances produced in a given reaction.,737,yes,
Was Celsius born in Uppsala in Sweden?,"Yes, Celsius was born in Uppsala, Sweden. The context states that he was born in Uppsala, which is a city in Sweden.","Context: Celsius was born in Uppsala in Sweden. He was professor of astronomy at Uppsala University from 1730 to 1744, but traveled from 1732 to 1735 visiting notable observatories in Germany, Italy and France.",142,Yes,
What happened from 1730 to 1744?,"No, I don't have specific details about what happened from 1730 to 1744 because the context only provides information up to 1728.","Context: * Short Chronicle, The System of the World, Optical Lectures, The Chronology of Ancient Kingdoms, Amended and De mundi systemate were published posthumously in 1728.",594,He was professor of astronomy at Uppsala University,
What do beetles eat?,"Yes, beetles primarily consume other arthropods and small prey. Ground beetles and rove beetles (family Staphylinidae), among others, feed on various arthropods, earthworm","Context: . Ground beetles and rove beetles (family Staphylinidae), among others, are primarily carnivorous and will catch and consume many other arthropods and small prey such as earthworms and snails",2412,"Some are generalists, eating both plants and animals. Other beetles are highly specialised in their diet.",
Is the Adephaga suborder larger than the Polyphaga suborder?,"No, Polyphaga is larger. It contains more than 300,000 described species, while Adephaga only has about 17,000 described species.","Context: * Polyphaga is the largest suborder, containing more than 300,000 described species in more than 170 families, including rove beetles (Staphylinidae), scarab beetles (Scarabaeidae), blister beetles (Meloidae), stag beetles (Lucanidae) and true weevils (Curculionidae)",2418,no,
Have coleopterists formed organisations to facilitate the study of beetles ?,"Yes, because the study of beetles is a specialized field, coleopterists have indeed formed organizations to help facilitate their research and studies. These organizations provide resources, networking opportunities, and platforms for sharing knowledge and findings in the field of co","Context: The study of beetles is called coleopterology, and its practitioners are coleopterists. Coleopterists have formed organisations to facilitate the study of beetles",2440,Yes.,
When did Coolidge meet and marry Grace Anna Goodhue?,"Yes, Coolidge met and married Grace Anna Goodhue in 1905. The text states that they met in 1905 and gives no indication of a different year for their marriage, so it is assumed that they married","Context: In 1905 Coolidge met and married Grace Anna Goodhue, a local schoolteacher and fellow Vermonter. They were opposites in personality: she was talkative and fun-loving, while Coolidge was quiet and serious",407,1905,
Where did Coolidge's grandfather had government offices?,"No, the context does not provide information about where Coolidge's grandfather had government offices. The text only mentions that Calvin Coolidge's father owned a general store and his mother was a teacher, but it does not give any details",Context: Calvin Coolidge as a young legislator,412,Plymouth,
What fraternity was Coolidge a member of?,"Phi Gamma Delta. The context mentions that while at Amherst College, Coolidge became a member of the Fraternity of Phi Gamma Delta.","Context: . At Amherst, Coolidge became a member of the Fraternity of Phi Gamma Delta and joined the College Republicans in 1892. White, 35  While there, Coolidge met Dwight Morrow, who would become a life-long friend",405,Phi Gamma Delta,
"In addition to Port Royal, where else did Samuel de Champlain establish a S08_settlement?","No, the context does not provide information about Samuel de Champlain establishing any settlements outside of Port Royal. The context is primarily focused on Pascal's armorial emblem and his beliefs.","Context: Pascal made himself an armorial emblem of an eye surrounded by a crown of thorns, with the inscription Scio cui credidiâ""I know whom I have believed."" Sainte-Beuve, Port-Royal, III, 173f.; Beard, Charles, Port-Royal, I 84",255,Quebec City,
What is Canada's national unemployment rate?,"I don't know the exact national unemployment rate of Canada from the provided context. However, it mentions that provincial unemployment rates vary from a low of 3.6% in Alberta to a high of 14.6% in",Context: . Provincial unemployment rates vary from a low of 3.6% in Alberta to a high of 14.6% in Newfoundland and Labrador.,2336,"While as of October 2007, Canada's national unemployment rate of 5.9% is its lowest in 33 years. Provincial unemployment rates vary from a low of 3.6% in Alberta to a high of 14.6% in Newfoundland and Labrador. ",
How do cuba and declining participation relate?,"No, the context does not provide information about Cuba's declining participation. The text mentions Cuba in relation to its proximity to the Florida Keys and the belief that American ownership of the island would encourage nearby Cuba to abandon slavery. However",Context: . ownership of the island would urge nearby Cuba to abandon slavery. The Senate refused to ratify it because of (Foreign Relations Committee Chairman) Senator Charles Sumner's strong opposition,1828,Canada maintains full relations with both.,
Did continental European immigrants not S08_settle the prairies ?,"No, according to the context, continental European immigrants did not primarily settle the prairies. The context states that Acadians settled the present-day Maritimes and French fur traders and Catholic missionaries explored the Great Lakes, Hudson","Context: . Lawrence River valley, Acadians settled the present-day Maritimes, while French fur traders and Catholic missionaries explored the Great Lakes, Hudson Bay and the Mississippi watershed to Louisiana",2280,no,
Who is Daffy Duck?,"Yes, Daffy Duck is a silly cartoon character mentioned in the context. He is a well-known duck from fiction, often appearing in humorous roles.","Context: . Of the many ducks in fiction, many are silly cartoon characters like Daffy Duck (see the New Scientist article  mentioning humor in the word ""duck"").",3189,A silly cartoon character,
What are some common predators of ducks?,"Yes, there are several common predators for ducks, according to the context. These include pike, crocodilians, as well as fish-eating birds such as herons. The reason is that ducklings can't fly yet","Context: . Ducklings are particularly vulnerable, since their inability to fly makes them easy prey not only for avian hunters but also large fish like pike, crocodilians,  and other aquatic hunters, including fish-eating birds such as herons",3175,"Pike, crocodilians, herons, hawks and eagles.",
What expression is part of a conceptual framework for testing computer systems?,"Yes, the Duck test is an expression that is part of a conceptual framework for testing computer systems. The Duck test involves making a judgment about the nature or characteristics of something (in this case, computer systems) based on behavioral characteristics",Context: The expression is part of a conceptual framework for testing (see Duck test) of some computer systems,3193,Quacks like a duck,
Are there a large number of Jews living in Egypt today?,"No, there are not a large number of Jews living in Egypt today. The context mentions that Egypt was once home to one of the oldest Jewish communities in the world, but it does not provide any information about the current size of the Jewish community",Context: Egypt was once home to one of the oldest Jewish communities in the world,918,no,
Does snow fall in Egypt?,"Yes, according to the context, snow does fall in Egypt, but only on Sinai's mountains and some of the north coastal cities such as Damietta, Baltim, Sidi Barrany, etc.","Context: . On a very thin strip of the northern coast the rainfall can be as high as  , all between November and March. Snow falls on Sinai's mountains and some of the north coastal cities such as Damietta, Baltim, Sidi Barrany, etc",944,Yes.,
How much do elephants weight at birth?,"No, the context does not provide information about the weight of an African elephant at birth. The African Elephant Database contains data on distribution and numbers but not specifics about their weight at birth.",Context: *  African Elephant Database â For current info on African elephant distribution and numbers.,1332,120 kilograms,
What are the elephant's ears important for?,"Yes, elephant ears are important for thermoregulation, hearing, and as a display of aggression. The large size of their ears helps dissipate heat and maintain body temperature. Elephants also use their ears to listen for threats","Context: The ears are also used in certain displays of aggression and during the males' mating period. If an elephant wants to intimidate a predator or rival, it will spread its ears out wide to make itself look more massive and imposing",1235,temperature regulation,
What land animal is larger than an elephant?,"No, there is no land animal larger than an elephant. Elephants are already the largest land animals alive today. The statement in the question is a contradiction because, according to the context, elephants are at the top of the","Context: Elephants are mammals, and the largest land animals alive today.    The elephant's gestation period is 22 months, the longest of any land animal. At birth it is common for an elephant calf to weigh 120 kilograms (265 lb)",1177,"None, the elephant is the largest land animal.",
Name an animal that is growing in number due to recent conservation efforts,"Yes, bison are an example of an animal whose numbers have been increasing recently due to conservation efforts. This is because there has been careful conservation of this species, as well as the establishment of vast national parks that provide a protected habitat for them.","Context: . However, their numbers have increased again in the 2000s, mainly as a result of careful conservation and the establishment of vast national parks.",1589,"Golden Eagle, Brown Bear, or Eurasian Lynx (Change imperative to interrogative)",
Where is Finland located?,"Finland is in northern Europe, bordered by Sweden to the west, Norway to the north, Russia to the east, and Estonia to the south via the Gulf of Finland. It also has a border with the Baltic Sea to the southwest",Context: [[Image:Finland 1996 CIA map.jpg|thumb|upright|Detailed map of Finland.  See also:  Atlas of Finland]],1579,Northern Europe,
Do women live longer than men?,"Yes, they do. On average, women live 7 years longer than men due to biological and societal factors that contribute to their longevity. This difference in life expectancy is reflected in the context provided.",Context: The life expectancy is 82 years for women and 75 years for men.,1623,Yes,
Who did Ford nominate for Vice President?,Ford nominated Nelson Rockefeller for Vice President. The former New York Governor was confirmed by the House and Senate after Ford had vacated the position. This information can be inferred from the context as it mentions Ford's nomination of,"Context: .""    On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vacated. Rockefeller was confirmed by the House and Senate.",2041,Bob Dole,
How many Eagle Scouts were involved in Ford's funeral procession?,"About 400 Eagle Scouts were involved in Ford's funeral procession. This can be deduced from the context as it mentions that ""About 400 Eagle Scouts"" formed an honor guard and served as","Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers.",2001,400,
Is Ford one of only four former Presidents to live to 90 or more years of age ?,"Yes, based on the context provided, Ford is one of only four former U.S. Presidents who have lived to be 90 years old or more, along with Ronald Reagan, John Adams, and Herbert Hoover.","Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90).",2103,Yes.,
